,Trade Type,Entry Time,Entry Price,Initial SL,Exit Time,Exit Price,Points Captured,Slippage,Qty,Final Points,PnL,ROI%,Trade Duration,Remarks,Trade Year
11,SHORT,2021-12-15 15:15:00,36784.4,37060.283,2021-12-16 09:15:00,37060.283,-275.88300000000163,7.384468300000001,90,-283.2674683000016,-25494.072147000144,-2.5494072147000146,0 days 18:00:00,ISL Hit,2021
12,SHORT,2021-12-16 09:30:00,36933.55,37210.55162500001,2021-12-17 14:00:00,35941.0,992.5500000000029,7.2874550000000005,90,985.2625450000029,88673.62905000027,8.867362905000027,1 days 04:30:00,MA Cross Opp,2021
13,LONG,2021-12-17 14:00:00,35941.0,35671.442500000005,2021-12-17 14:30:00,35722.05,-218.9499999999971,7.166305,90,-226.11630499999708,-20350.467449999738,-2.035046744999974,0 days 00:30:00,MA Cross Opp,2021
14,SHORT,2021-12-17 14:30:00,35722.05,35989.96537500001,2021-12-20 15:00:00,34434.85,1287.2000000000044,7.015689999999999,90,1280.1843100000044,115216.58790000039,11.52165879000004,3 days 00:30:00,MA Cross Opp,2021
15,LONG,2021-12-20 15:00:00,34434.85,34176.588625,2021-12-21 14:00:00,34842.9,408.0500000000029,6.9277750000000005,90,401.1222250000029,36101.00025000026,3.6101000250000257,0 days 23:00:00,MA Cross Opp,2021
16,SHORT,2021-12-21 14:00:00,34842.9,35104.221750000004,2021-12-22 10:45:00,34819.3,23.599999999998545,6.966220000000002,90,16.633779999998545,1497.040199999869,0.1497040199999869,0 days 20:45:00,MA Cross Opp,2021
17,LONG,2021-12-22 10:45:00,34819.3,34558.15525,2021-12-22 13:45:00,34781.45,-37.85000000000582,6.960075000000001,90,-44.810075000005824,-4032.906750000524,-0.4032906750000524,0 days 03:00:00,MA Cross Opp,2021
18,SHORT,2021-12-22 13:45:00,34781.45,35042.310875,2021-12-22 14:45:00,34921.6,-140.15000000000146,6.970304999999999,90,-147.12030500000145,-13240.82745000013,-1.324082745000013,0 days 01:00:00,MA Cross Opp,2021
19,LONG,2021-12-22 14:45:00,34921.6,34659.688,2021-12-23 15:15:00,35224.9,303.3000000000029,7.0146500000000005,90,296.2853500000029,26665.68150000026,2.666568150000026,1 days 00:30:00,MA Cross Opp,2021
20,SHORT,2021-12-23 15:15:00,35224.9,35489.08675,2021-12-24 13:45:00,34949.15,275.75,7.017405000000001,90,268.732595,24185.93355,2.418593355,0 days 22:30:00,MA Cross Opp,2021
21,LONG,2021-12-24 13:45:00,34949.15,34687.031375000006,2021-12-27 09:15:00,34596.45,-352.70000000000437,6.954560000000001,90,-359.6545600000044,-32368.910400000394,-3.2368910400000397,2 days 19:30:00,Gap SL Hit,2021
22,SHORT,2021-12-27 10:45:00,34700.9,34961.15675,2021-12-27 12:30:00,34948.8,-247.90000000000146,6.964970000000002,90,-254.86497000000145,-22937.847300000132,-2.2937847300000134,0 days 01:45:00,MA Cross Opp,2021
23,LONG,2021-12-27 12:30:00,34948.8,34686.684,2021-12-29 09:15:00,35165.2,216.39999999999418,7.0114,90,209.38859999999417,18844.973999999474,1.8844973999999473,1 days 20:45:00,MA Cross Opp,2021
24,SHORT,2021-12-29 09:15:00,35165.2,35428.939,2021-12-29 09:45:00,35344.25,-179.0500000000029,7.0509450000000005,90,-186.10094500000292,-16749.085050000263,-1.6749085050000265,0 days 00:30:00,MA Cross Opp,2021
25,LONG,2021-12-29 09:45:00,35344.25,35079.168125000004,2021-12-29 12:00:00,35173.4,-170.84999999999854,7.051765,90,-177.90176499999853,-16011.158849999869,-1.601115884999987,0 days 02:15:00,MA Cross Opp,2021
26,SHORT,2021-12-29 12:00:00,35173.4,35437.200500000006,2021-12-29 15:00:00,35209.4,-36.0,7.03828,90,-43.03828,-3873.4452,-0.38734452,0 days 03:00:00,MA Cross Opp,2021
27,LONG,2021-12-29 15:00:00,35209.4,34945.3295,2021-12-29 15:15:00,35069.55,-139.84999999999854,7.027895000000002,90,-146.87789499999855,-13219.01054999987,-1.321901054999987,0 days 00:15:00,MA Cross Opp,2021
28,SHORT,2021-12-29 15:15:00,35069.55,35332.571625000004,2021-12-30 13:30:00,35087.8,-18.25,7.015735000000001,90,-25.265735,-2273.91615,-0.22739161500000002,0 days 22:15:00,MA Cross Opp,2021
29,LONG,2021-12-30 13:30:00,35087.8,34824.641500000005,2021-12-31 14:30:00,35430.95,343.1499999999942,7.051875000000001,90,336.0981249999942,30248.831249999475,3.0248831249999477,1 days 01:00:00,MA Cross Opp,2021
30,SHORT,2021-12-31 14:30:00,35430.95,35696.682125,2022-01-03 09:15:00,35696.682125,-265.73212500000227,7.112763212500001,90,-272.84488821250227,-24556.039939125203,-2.4556039939125203,2 days 18:45:00,ISL Hit,2021
31,LONG,2022-01-03 09:45:00,35675.35,35407.784875,2022-01-04 13:30:00,36597.45,922.0999999999985,7.2272799999999995,90,914.8727199999986,82338.54479999987,8.233854479999987,1 days 03:45:00,MA Cross Opp,2022
32,SHORT,2022-01-04 13:30:00,36597.45,36871.930875,2022-01-04 14:45:00,36841.15,-243.70000000000437,7.343860000000001,90,-251.04386000000437,-22593.947400000394,-2.2593947400000394,0 days 01:15:00,MA Cross Opp,2022
33,LONG,2022-01-04 14:45:00,36841.15,36564.841375,2022-01-06 09:30:00,37166.3,325.15000000000146,7.4007450000000015,90,317.7492550000014,28597.43295000013,2.859743295000013,1 days 18:45:00,MA Cross Opp,2022
34,SHORT,2022-01-06 09:30:00,37166.3,37445.04725,2022-01-06 13:15:00,37380.6,-214.29999999999563,7.454689999999999,90,-221.75468999999563,-19957.922099999607,-1.9957922099999605,0 days 03:45:00,MA Cross Opp,2022
35,LONG,2022-01-06 13:15:00,37380.6,37100.2455,2022-01-07 12:15:00,37659.9,279.3000000000029,7.50405,90,271.7959500000029,24461.635500000262,2.4461635500000263,0 days 23:00:00,MA Cross Opp,2022
36,SHORT,2022-01-07 12:15:00,37659.9,37942.34925000001,2022-01-10 09:15:00,37942.34925000001,-282.4492500000051,7.560224925000001,90,-290.0094749250051,-26100.85274325046,-2.610085274325046,2 days 21:00:00,ISL Hit,2022
37,LONG,2022-01-10 10:00:00,38180.3,37893.94775000001,2022-01-11 10:15:00,38090.35,-89.95000000000437,7.627065,90,-97.57706500000437,-8781.935850000393,-0.8781935850000392,1 days 00:15:00,MA Cross Opp,2022
38,SHORT,2022-01-11 10:15:00,38090.35,38376.027625,2022-01-11 11:15:00,38329.55,-239.20000000000437,7.64199,90,-246.84199000000436,-22215.779100000393,-2.2215779100000392,0 days 01:00:00,MA Cross Opp,2022
39,LONG,2022-01-11 11:15:00,38329.55,38042.078375000005,2022-01-12 14:15:00,38624.25,294.6999999999971,7.695380000000001,90,287.0046199999971,25830.415799999737,2.5830415799999735,1 days 03:00:00,MA Cross Opp,2022
40,SHORT,2022-01-12 14:15:00,38624.25,38913.931875,2022-01-14 13:30:00,38238.0,386.25,7.686225,90,378.563775,34070.73975,3.4070739750000003,1 days 23:15:00,MA Cross Opp,2022
41,LONG,2022-01-14 13:30:00,38238.0,37951.215000000004,2022-01-17 11:45:00,38282.3,44.30000000000291,7.652030000000001,90,36.64797000000291,3298.3173000002616,0.32983173000002614,2 days 22:15:00,MA Cross Opp,2022
42,SHORT,2022-01-17 11:45:00,38282.3,38569.417250000006,2022-01-18 09:30:00,38451.8,-169.5,7.6734100000000005,90,-177.17341,-15945.606899999999,-1.59456069,0 days 21:45:00,MA Cross Opp,2022
43,LONG,2022-01-18 09:30:00,38451.8,38163.4115,2022-01-18 15:00:00,38163.4115,-288.38850000000093,7.6615211500000004,90,-296.05002115000093,-26644.501903500084,-2.6644501903500086,0 days 05:30:00,ISL Hit,2022
44,SHORT,2022-01-19 09:15:00,38132.05,38418.040375000004,2022-01-20 09:15:00,38091.0,41.05000000000291,7.622305000000001,90,33.42769500000291,3008.4925500002623,0.30084925500002624,1 days 00:00:00,MA Cross Opp,2022
45,LONG,2022-01-20 09:15:00,38091.0,37805.317500000005,2022-01-20 11:00:00,37910.0,-181.0,7.6001,90,-188.6001,-16974.009,-1.6974008999999999,0 days 01:45:00,MA Cross Opp,2022
46,SHORT,2022-01-20 11:00:00,37910.0,38194.325000000004,2022-01-21 13:00:00,37610.65,299.34999999999854,7.552065,90,291.7979349999985,26261.814149999867,2.6261814149999867,1 days 02:00:00,MA Cross Opp,2022
47,LONG,2022-01-21 13:00:00,37610.65,37328.570125000006,2022-01-21 14:45:00,37328.570125000006,-282.0798749999958,7.4939220125000015,90,-289.5737970124958,-26061.641731124622,-2.6061641731124623,0 days 01:45:00,ISL Hit,2022
48,SHORT,2022-01-24 09:15:00,37543.1,37824.67325,2022-01-24 09:45:00,37507.95,35.150000000001455,7.5051049999999995,90,27.644895000001455,2488.040550000131,0.24880405500001312,0 days 00:30:00,MA Cross Opp,2022
49,LONG,2022-01-24 09:45:00,37507.95,37226.640374999995,2022-01-24 10:15:00,37468.55,-39.39999999999418,7.49765,90,-46.89764999999418,-4220.788499999476,-0.42207884999994755,0 days 00:30:00,MA Cross Opp,2022
50,SHORT,2022-01-24 10:15:00,37468.55,37749.564125000004,2022-01-25 09:45:00,37111.85,356.70000000000437,7.45804,90,349.2419600000044,31431.776400000395,3.1431776400000397,0 days 23:30:00,MA Cross Opp,2022
51,LONG,2022-01-25 09:45:00,37111.85,36833.511125,2022-01-27 10:15:00,37279.75,167.90000000000146,7.439160000000001,90,160.46084000000144,14441.475600000129,1.4441475600000129,2 days 00:30:00,MA Cross Opp,2022
52,SHORT,2022-01-27 10:15:00,37279.75,37559.348125000004,2022-01-27 13:00:00,37559.348125000004,-279.5981250000041,7.483909812500001,90,-287.08203481250405,-25837.383133125364,-2.5837383133125362,0 days 02:45:00,ISL Hit,2022
53,LONG,2022-01-27 13:15:00,37630.5,37348.271250000005,2022-01-28 13:45:00,38116.6,486.09999999999854,7.574710000000001,90,478.52528999999856,43067.27609999987,4.306727609999987,1 days 00:30:00,MA Cross Opp,2022
54,SHORT,2022-01-28 13:45:00,38116.6,38402.474500000004,2022-01-31 12:00:00,37917.35,199.25,7.603395,90,191.646605,17248.19445,1.724819445,2 days 22:15:00,MA Cross Opp,2022
55,LONG,2022-01-31 12:00:00,37917.35,37632.969875,2022-02-01 13:15:00,37730.3,-187.04999999999563,7.5647649999999995,90,-194.61476499999563,-17515.328849999605,-1.7515328849999605,1 days 01:15:00,MA Cross Opp,2022
56,SHORT,2022-02-01 13:15:00,37730.3,38013.27725000001,2022-02-01 13:15:00,38013.27725000001,-282.97725000000355,7.5743577250000005,90,-290.5516077250036,-26149.64469525032,-2.6149644695250323,0 days 00:00:00,ISL Hit,2022
57,SHORT,2022-02-01 14:45:00,38450.4,38738.778000000006,2022-02-01 15:15:00,38498.6,-48.19999999999709,7.6949000000000005,90,-55.894899999997094,-5030.540999999738,-0.5030540999999739,0 days 00:30:00,MA Cross Opp,2022
58,LONG,2022-02-01 15:15:00,38498.6,38209.8605,2022-02-03 11:00:00,39217.7,719.0999999999985,7.771629999999999,90,711.3283699999986,64019.553299999876,6.401955329999988,1 days 19:45:00,MA Cross Opp,2022
59,SHORT,2022-02-03 11:00:00,39217.7,39511.83275,2022-02-08 12:45:00,38025.65,1192.0499999999956,7.724335000000001,90,1184.3256649999955,106589.3098499996,10.658930984999959,5 days 01:45:00,MA Cross Opp,2022
60,LONG,2022-02-08 12:45:00,38025.65,37740.457625,2022-02-08 13:00:00,37740.457625,-285.1923749999987,7.5766107625000005,90,-292.76898576249874,-26349.208718624886,-2.6349208718624886,0 days 00:15:00,ISL Hit,2022
61,LONG,2022-02-08 13:30:00,37757.75,37474.566875000004,2022-02-10 15:15:00,38985.3,1227.550000000003,7.674305,90,1219.875695000003,109788.81255000026,10.978881255000026,2 days 01:45:00,MA Cross Opp,2022
62,SHORT,2022-02-10 15:15:00,38985.3,39277.689750000005,2022-02-11 13:15:00,38708.15,277.15000000000146,7.769345000000001,90,269.38065500000147,24244.25895000013,2.424425895000013,0 days 22:00:00,MA Cross Opp,2022
63,LONG,2022-02-11 13:15:00,38708.15,38417.838875,2022-02-11 15:15:00,38488.05,-220.09999999999854,7.719620000000002,90,-227.81961999999854,-20503.76579999987,-2.0503765799999867,0 days 02:00:00,MA Cross Opp,2022
64,SHORT,2022-02-11 15:15:00,38488.05,38776.710375,2022-02-15 11:45:00,37087.55,1400.5,7.557560000000001,90,1392.94244,125364.8196,12.536481960000001,3 days 20:30:00,MA Cross Opp,2022
65,LONG,2022-02-15 11:45:00,37087.55,36809.39337500001,2022-02-16 11:30:00,37861.3,773.75,7.494885000000001,90,766.255115,68962.96035000001,6.896296035000001,0 days 23:45:00,MA Cross Opp,2022
66,SHORT,2022-02-16 11:30:00,37861.3,38145.259750000005,2022-02-16 12:30:00,38145.259750000005,-283.9597500000018,7.600655975000002,90,-291.5604059750018,-26240.436537750164,-2.6240436537750162,0 days 01:00:00,ISL Hit,2022
67,LONG,2022-02-16 13:15:00,38228.95,37942.232875,2022-02-16 14:45:00,37942.232875,-286.7171249999956,7.6171182875,90,-294.33424328749555,-26490.0818958746,-2.6490081895874598,0 days 01:30:00,ISL Hit,2022
68,SHORT,2022-02-17 09:30:00,37864.0,38147.98,2022-02-17 13:00:00,37849.75,14.25,7.571375000000001,90,6.678624999999999,601.07625,0.060107625,0 days 03:30:00,MA Cross Opp,2022
69,LONG,2022-02-17 13:00:00,37849.75,37565.876875,2022-02-17 14:15:00,37632.5,-217.25,7.548225,90,-224.798225,-20231.84025,-2.023184025,0 days 01:15:00,MA Cross Opp,2022
70,SHORT,2022-02-17 14:15:00,37632.5,37914.74375,2022-02-18 11:45:00,37632.85,-0.3499999999985448,7.526535000000001,90,-7.876534999998546,-708.8881499998691,-0.07088881499998692,0 days 21:30:00,MA Cross Opp,2022
71,LONG,2022-02-18 11:45:00,37632.85,37350.603625,2022-02-21 09:15:00,37557.1,-75.75,7.518995,90,-83.268995,-7494.2095500000005,-0.749420955,2 days 21:30:00,MA Cross Opp,2022
72,SHORT,2022-02-21 09:15:00,37557.1,37838.77825,2022-02-21 11:15:00,37747.7,-190.59999999999854,7.530479999999999,90,-198.13047999999856,-17831.74319999987,-1.7831743199999872,0 days 02:00:00,MA Cross Opp,2022
73,LONG,2022-02-21 11:15:00,37747.7,37464.59225,2022-02-21 15:15:00,37646.65,-101.04999999999563,7.539435000000001,90,-108.58943499999563,-9773.049149999606,-0.9773049149999605,0 days 04:00:00,MA Cross Opp,2022
74,SHORT,2022-02-21 15:15:00,37646.65,37928.999875,2022-02-22 14:00:00,37349.45,297.20000000000437,7.4996100000000006,90,289.70039000000435,26073.03510000039,2.607303510000039,0 days 22:45:00,MA Cross Opp,2022
75,LONG,2022-02-22 14:00:00,37349.45,37069.329125,2022-02-23 13:30:00,37606.15,256.70000000000437,7.495560000000001,90,249.20444000000435,22428.399600000394,2.2428399600000395,0 days 23:30:00,MA Cross Opp,2022
76,SHORT,2022-02-23 13:30:00,37606.15,37888.196125,2022-02-25 10:15:00,36426.9,1179.25,7.4033050000000005,90,1171.846695,105466.20255,10.546620255,1 days 20:45:00,MA Cross Opp,2022
77,LONG,2022-02-25 10:15:00,36426.9,36153.69825,2022-02-25 14:30:00,36453.95,27.049999999995634,7.288085000000001,90,19.761914999995632,1778.5723499996068,0.17785723499996067,0 days 04:15:00,MA Cross Opp,2022
78,SHORT,2022-02-25 14:30:00,36453.95,36727.354625,2022-02-28 12:30:00,36198.05,255.89999999999418,7.2652,90,248.6347999999942,22377.131999999478,2.2377131999999476,2 days 22:00:00,MA Cross Opp,2022
79,LONG,2022-02-28 12:30:00,36198.05,35926.564625000006,2022-02-28 14:00:00,35926.564625000006,-271.48537499999657,7.212461462500002,90,-278.6978364624966,-25082.805281624693,-2.5082805281624694,0 days 01:30:00,ISL Hit,2022
80,LONG,2022-02-28 14:30:00,36052.4,35782.007000000005,2022-03-02 09:15:00,35553.7,-498.70000000000437,7.160610000000001,90,-505.8606100000044,-45527.4549000004,-4.5527454900000395,1 days 18:45:00,Gap SL Hit,2022
81,SHORT,2022-03-02 09:45:00,35360.35,35625.552625000004,2022-03-02 15:15:00,35403.45,-43.099999999998545,7.0763799999999994,90,-50.176379999998545,-4515.874199999869,-0.45158741999998697,0 days 05:30:00,MA Cross Opp,2022
82,LONG,2022-03-02 15:15:00,35403.45,35137.924125,2022-03-03 10:45:00,35137.924125,-265.52587499999936,7.0541374125,90,-272.58001241249934,-24532.20111712494,-2.453220111712494,0 days 19:30:00,ISL Hit,2022
83,LONG,2022-03-03 11:00:00,35167.6,34903.843,2022-03-03 12:45:00,35051.1,-116.5,7.02187,90,-123.52187,-11116.9683,-1.11169683,0 days 01:45:00,MA Cross Opp,2022
84,SHORT,2022-03-03 12:45:00,35051.1,35313.98325,2022-03-04 13:00:00,34912.1,139.0,6.99632,90,132.00368,11880.3312,1.18803312,1 days 00:15:00,MA Cross Opp,2022
85,LONG,2022-03-04 13:00:00,34912.1,34650.25925,2022-03-04 14:00:00,34650.25925,-261.84074999999575,6.956235925000001,90,-268.79698592499574,-24191.728733249616,-2.419172873324962,0 days 01:00:00,ISL Hit,2022
86,LONG,2022-03-04 14:30:00,34766.0,34505.255000000005,2022-03-04 14:45:00,34505.255000000005,-260.74499999999534,6.927125500000001,90,-267.67212549999533,-24090.49129499958,-2.4090491294999583,0 days 00:15:00,ISL Hit,2022
87,SHORT,2022-03-07 09:15:00,34321.2,34578.609,2022-03-08 14:30:00,32659.05,1662.1499999999978,6.698025,90,1655.451974999998,148990.6777499998,14.89906777499998,1 days 05:15:00,MA Cross Opp,2022
88,LONG,2022-03-08 14:30:00,32659.05,32414.107125000002,2022-03-10 13:30:00,34866.8,2207.7500000000036,6.752585000000001,120,2200.9974150000035,264119.6898000004,26.41196898000004,1 days 23:00:00,MA Cross Opp,2022
89,SHORT,2022-03-10 13:30:00,34866.8,35128.30100000001,2022-03-11 10:45:00,34571.5,295.3000000000029,6.943830000000001,90,288.3561700000029,25952.055300000262,2.595205530000026,0 days 21:15:00,MA Cross Opp,2022
90,LONG,2022-03-11 10:45:00,34571.5,34312.21375,2022-03-11 13:00:00,34480.65,-90.84999999999854,6.905215,90,-97.75521499999854,-8797.969349999868,-0.8797969349999869,0 days 02:15:00,MA Cross Opp,2022
91,SHORT,2022-03-11 13:00:00,34480.65,34739.254875000006,2022-03-14 09:15:00,34569.55,-88.90000000000146,6.905020000000001,90,-95.80502000000146,-8622.451800000132,-0.8622451800000132,2 days 20:15:00,MA Cross Opp,2022
92,LONG,2022-03-14 09:15:00,34569.55,34310.278375,2022-03-15 13:00:00,35241.6,672.0499999999956,6.981115,90,665.0688849999956,59856.1996499996,5.98561996499996,1 days 03:45:00,MA Cross Opp,2022
93,SHORT,2022-03-15 13:00:00,35241.6,35505.912000000004,2022-03-16 09:15:00,35505.912000000004,-264.31200000000536,7.074751200000001,90,-271.38675120000534,-24424.80760800048,-2.442480760800048,0 days 20:15:00,ISL Hit,2022
94,LONG,2022-03-16 10:30:00,35657.6,35390.168,2022-03-16 13:45:00,35634.45,-23.150000000001455,7.129204999999999,90,-30.279205000001454,-2725.1284500001307,-0.27251284500001305,0 days 03:15:00,MA Cross Opp,2022
95,SHORT,2022-03-16 13:45:00,35634.45,35901.708375,2022-03-17 09:15:00,35760.4,-125.95000000000437,7.1394850000000005,90,-133.08948500000437,-11978.053650000393,-1.1978053650000393,0 days 19:30:00,MA Cross Opp,2022
96,LONG,2022-03-17 09:15:00,35760.4,35492.197,2022-03-17 13:45:00,36463.15,702.75,7.222355,90,695.527645,62597.48805,6.259748805,0 days 04:30:00,MA Cross Opp,2022
97,SHORT,2022-03-17 13:45:00,36463.15,36736.623625,2022-03-17 14:30:00,36571.9,-108.75,7.303505,90,-116.053505,-10444.81545,-1.044481545,0 days 00:45:00,MA Cross Opp,2022
98,LONG,2022-03-17 14:30:00,36571.9,36297.61075,2022-03-17 15:15:00,36369.7,-202.20000000000437,7.294160000000001,90,-209.49416000000437,-18854.474400000392,-1.8854474400000394,0 days 00:45:00,MA Cross Opp,2022
99,SHORT,2022-03-17 15:15:00,36369.7,36642.47275,2022-03-22 13:15:00,36161.4,208.29999999999563,7.253110000000001,90,201.04688999999564,18094.22009999961,1.809422009999961,4 days 22:00:00,MA Cross Opp,2022
100,LONG,2022-03-22 13:15:00,36161.4,35890.1895,2022-03-23 12:00:00,36266.8,105.40000000000146,7.242820000000002,90,98.15718000000146,8834.146200000132,0.8834146200000133,0 days 22:45:00,MA Cross Opp,2022
101,SHORT,2022-03-23 12:00:00,36266.8,36538.80100000001,2022-03-28 12:30:00,35385.1,881.7000000000044,7.16519,90,874.5348100000043,78708.13290000039,7.870813290000039,5 days 00:30:00,MA Cross Opp,2022
102,LONG,2022-03-28 12:30:00,35385.1,35119.71175,2022-03-29 12:30:00,35697.8,312.70000000000437,7.108289999999999,90,305.59171000000435,27503.253900000393,2.750325390000039,1 days 00:00:00,MA Cross Opp,2022
103,SHORT,2022-03-29 12:30:00,35697.8,35965.533500000005,2022-03-29 15:15:00,35871.4,-173.59999999999854,7.156920000000001,90,-180.75691999999856,-16268.12279999987,-1.6268122799999871,0 days 02:45:00,MA Cross Opp,2022
104,LONG,2022-03-29 15:15:00,35871.4,35602.3645,2022-03-30 13:45:00,36199.75,328.34999999999854,7.207115,90,321.14288499999856,28902.85964999987,2.8902859649999875,0 days 22:30:00,MA Cross Opp,2022
105,SHORT,2022-03-30 13:45:00,36199.75,36471.248125000006,2022-03-31 09:15:00,36363.1,-163.34999999999854,7.256285000000001,90,-170.60628499999854,-15354.565649999868,-1.5354565649999867,0 days 19:30:00,MA Cross Opp,2022
106,LONG,2022-03-31 09:15:00,36363.1,36090.37675,2022-03-31 13:30:00,36405.4,42.30000000000291,7.2768500000000005,90,35.02315000000291,3152.0835000002617,0.31520835000002617,0 days 04:15:00,MA Cross Opp,2022
107,SHORT,2022-03-31 13:30:00,36405.4,36678.440500000004,2022-04-01 09:45:00,36556.35,-150.9499999999971,7.296175000000001,90,-158.2461749999971,-14242.155749999738,-1.4242155749999739,0 days 20:15:00,MA Cross Opp,2022
108,LONG,2022-04-01 09:45:00,36556.35,36282.177375,2022-04-05 10:00:00,38129.6,1573.25,7.468595,90,1565.781405,140920.32645,14.092032645,4 days 00:15:00,MA Cross Opp,2022
109,SHORT,2022-04-05 10:00:00,38129.6,38415.572,2022-04-05 11:00:00,38415.572,-285.9720000000016,7.6545172,90,-293.62651720000156,-26426.38654800014,-2.642638654800014,0 days 01:00:00,ISL Hit,2022
110,SHORT,2022-04-05 11:15:00,38298.35,38585.587625,2022-04-05 13:15:00,38498.25,-199.90000000000146,7.679660000000001,90,-207.57966000000147,-18682.169400000133,-1.8682169400000133,0 days 02:00:00,MA Cross Opp,2022
111,LONG,2022-04-05 13:15:00,38498.25,38209.513125000005,2022-04-05 14:45:00,38209.513125000005,-288.73687499999505,7.6707763125,90,-296.40765131249503,-26676.688618124554,-2.667668861812455,0 days 01:30:00,ISL Hit,2022
112,SHORT,2022-04-05 15:00:00,38207.95,38494.509625,2022-04-06 13:45:00,37685.15,522.7999999999956,7.589310000000001,90,515.2106899999957,46368.96209999961,4.6368962099999615,0 days 22:45:00,MA Cross Opp,2022
113,LONG,2022-04-06 13:45:00,37685.15,37402.511375,2022-04-06 14:00:00,37600.35,-84.80000000000291,7.52855,90,-92.3285500000029,-8309.569500000262,-0.8309569500000261,0 days 00:15:00,MA Cross Opp,2022
114,SHORT,2022-04-06 14:00:00,37600.35,37882.352625,2022-04-07 11:45:00,37775.7,-175.34999999999854,7.537604999999999,90,-182.88760499999853,-16459.884449999867,-1.6459884449999869,0 days 21:45:00,MA Cross Opp,2022
115,LONG,2022-04-07 11:45:00,37775.7,37492.38225,2022-04-07 14:15:00,37543.2,-232.5,7.53189,90,-240.03189,-21602.8701,-2.1602870100000002,0 days 02:30:00,MA Cross Opp,2022
116,SHORT,2022-04-07 14:15:00,37543.2,37824.774,2022-04-08 12:30:00,37706.2,-163.0,7.52494,90,-170.52494,-15347.244599999998,-1.5347244599999998,0 days 22:15:00,MA Cross Opp,2022
117,LONG,2022-04-08 12:30:00,37706.2,37423.4035,2022-04-11 10:00:00,37660.1,-46.099999999998545,7.536629999999999,90,-53.63662999999855,-4827.296699999869,-0.4827296699999869,2 days 21:30:00,MA Cross Opp,2022
118,SHORT,2022-04-11 10:00:00,37660.1,37942.55075,2022-04-11 11:15:00,37826.0,-165.90000000000146,7.548610000000001,90,-173.44861000000145,-15610.37490000013,-1.561037490000013,0 days 01:15:00,MA Cross Opp,2022
119,LONG,2022-04-11 11:15:00,37826.0,37542.305,2022-04-11 14:30:00,37775.95,-50.05000000000291,7.560195,90,-57.61019500000291,-5184.917550000262,-0.5184917550000262,0 days 03:15:00,MA Cross Opp,2022
120,SHORT,2022-04-11 14:30:00,37775.95,38059.269625,2022-04-12 12:45:00,37539.7,236.25,7.531565,90,228.718435,20584.65915,2.058465915,0 days 22:15:00,MA Cross Opp,2022
