,Signal Generated At,Trade Type,Entry Time,Entry Price,Initial SL,Final SL,Exit Time,Exit Price,Points Captured,After Costs,PnL,Remarks,Qty,Leverage,ROI%,Trade Year,Trade Month,DD%
0,2017-01-02 12:15:00,LONG,2017-01-02 13:15:00,8166.55,8112.65077,8223.091250000001,2017-01-09 14:15:00,8235.2,68.65000000000055,65.36965000000055,9805.447500000082,MACD Reversal,150,5,3.9221790000000327,2017,1,0.0
1,2017-01-10 12:15:00,LONG,2017-01-10 13:15:00,8274.9,8220.28566,8410.596249999999,2017-01-20 10:15:00,8407.6,132.70000000000073,129.36350000000073,19404.52500000011,TSL Hit,150,5,7.761810000000044,2017,1,0.0
2,2017-01-20 10:15:00,LONG,2017-01-20 11:15:00,8411.9,8356.381459999999,8356.381459999999,2017-01-20 11:15:00,8413.1,1.2000000000007276,-2.1649999999992726,-324.7499999998909,MACD Reversal,150,5,-0.12989999999995638,2017,1,-0.1298999999999566
3,2017-01-24 09:15:00,LONG,2017-01-24 10:15:00,8434.35,8378.683289999999,8528.711249999998,2017-01-31 11:15:00,8561.7,127.35000000000036,123.95079000000037,18592.618500000055,MACD Reversal,150,5,7.437047400000021,2017,1,0.0
4,2017-02-01 13:15:00,LONG,2017-02-01 14:15:00,8692.8,8635.42752,8755.213749999999,2017-02-09 10:15:00,8742.1,49.30000000000109,45.81302000000109,6871.953000000163,TSL Hit,150,5,2.748781200000065,2017,2,0.0
5,2017-02-09 14:15:00,LONG,2017-02-09 15:15:00,8782.0,8724.0388,8780.695,2017-02-13 11:15:00,8770.25,-11.75,-15.26045,-2289.0675,TSL Hit,150,5,-0.9156270000000001,2017,2,-0.9156270000000006
6,2017-02-13 13:15:00,LONG,2017-02-13 14:15:00,8803.8,8745.694919999998,8782.68625,2017-02-15 10:15:00,8764.05,-39.75,-43.26357,-6489.5355,TSL Hit,150,5,-2.5958142,2017,2,-3.5114412
7,2017-02-17 10:15:00,LONG,2017-02-17 11:15:00,8836.8,8778.47712,8896.12125,2017-02-27 14:15:00,8899.15,62.350000000000364,58.80281000000036,8820.421500000055,MACD Reversal,150,5,3.528168600000022,2017,2,0.0
8,2017-03-01 11:15:00,LONG,2017-03-01 12:15:00,8936.75,8877.76745,8930.06875,2017-03-02 14:15:00,8889.7,-47.04999999999927,-50.61528999999927,-7592.293499999891,TSL Hit,150,5,-3.036917399999956,2017,3,-3.0369173999999575
9,2017-03-06 09:15:00,LONG,2017-03-06 10:15:00,8960.25,8901.11235,8927.73125,2017-03-08 10:15:00,8901.11235,-59.137650000000576,-62.70992247000058,-9406.488370500087,Initial SL hit,150,5,-3.7625953482000347,2017,3,-6.799512748199993
10,2017-03-10 11:15:00,LONG,2017-03-10 12:15:00,8941.8,8882.784119999998,8924.05875,2017-03-10 13:15:00,8912.05,-29.75,-33.32077,-4998.115500000001,TSL Hit,150,5,-1.9992462000000002,2017,3,-8.798758948199993
11,2017-03-10 13:15:00,LONG,2017-03-10 14:15:00,8940.9,8881.89006,9106.367499999998,2017-03-21 10:15:00,9113.95,173.0500000000011,169.43903000000108,25415.85450000016,MACD Reversal,150,5,10.166341800000064,2017,3,0.0
12,2017-03-24 11:15:00,LONG,2017-03-24 12:15:00,9120.5,9060.304699999999,9101.460000000001,2017-03-24 15:15:00,9100.4,-20.100000000000364,-23.744180000000362,-2968.0225000000455,TSL Hit,125,5,-1.1872090000000182,2017,3,-1.187209000000017
13,2017-03-28 11:15:00,LONG,2017-03-28 12:15:00,9107.55,9047.440169999998,9213.715,2017-04-07 14:15:00,9193.75,86.20000000000073,82.53974000000073,10317.467500000092,TSL Hit,125,5,4.126987000000037,2017,3,0.0
14,2017-04-11 12:15:00,LONG,2017-04-11 13:15:00,9230.25,9169.33035,9227.759999999998,2017-04-12 09:15:00,9169.33035,-60.91964999999982,-64.59956606999982,-8074.945758749978,Initial SL hit,125,5,-3.229978303499991,2017,4,-3.2299783034999905
15,2017-04-21 10:15:00,LONG,2017-04-21 11:15:00,9160.6,9100.14004,9100.14004,2017-04-21 12:15:00,9105.45,-55.149999999999636,-58.80320999999964,-7350.401249999954,MACD Reversal,125,5,-2.9401604999999815,2017,4,-6.170138803499974
16,2017-04-24 10:15:00,LONG,2017-04-24 11:15:00,9166.95,9106.44813,9256.68,2017-04-28 11:15:00,9285.9,118.94999999999891,115.25942999999891,14407.428749999865,MACD Reversal,125,5,5.762971499999946,2017,4,-0.40716730350002805
17,2017-05-02 15:15:00,LONG,2017-05-03 09:15:00,9318.8,9257.295919999999,9312.797499999999,2017-05-03 11:15:00,9309.1,-9.699999999998909,-13.42557999999891,-1678.1974999998636,TSL Hit,125,5,-0.6712789999999454,2017,5,-1.0784463034999732
18,2017-05-03 12:15:00,LONG,2017-05-03 13:15:00,9316.4,9254.911759999999,9254.911759999999,2017-05-03 15:15:00,9304.0,-12.399999999999636,-16.124079999999637,-2015.5099999999545,MACD Reversal,125,5,-0.8062039999999817,2017,5,-1.8846503034999564
19,2017-05-04 12:15:00,LONG,2017-05-04 13:15:00,9341.55,9279.89577,9325.87375,2017-05-05 09:15:00,9324.2,-17.349999999998545,-21.083149999998547,-2635.3937499998183,TSL Hit,125,5,-1.0541574999999272,2017,5,-2.938807803499884
