,Signal Generated At,Trade Type,Entry Time,Entry Price,Initial SL,Final SL,Exit Time,Exit Price,Points Captured,After Costs,PnL,Remarks,Qty,Leverage,ROI%,Trade Year,Trade Month
21,2017-07-07 15:15:00,LONG,2017-07-10 09:15:00,9570.65,9494.084799999999,9558.59,2017-07-12 11:15:00,9585.0,14.350000000000364,10.518870000000364,54961.0957500019,MACD Reversal,5225,5,0.549610957500019,2017,7
22,2017-07-12 14:15:00,LONG,2017-07-12 15:15:00,9638.7,9561.590400000001,10078.765384615384,2017-08-03 09:15:00,10128.65,489.9499999999989,485.9965299999989,2515032.0427499944,MACD Reversal,5175,5,25.150320427499945,2017,7
23,2017-08-07 09:15:00,LONG,2017-08-07 10:15:00,10186.9,10105.4048,10151.628461538461,2017-08-08 09:15:00,10105.4048,-81.49519999999939,-85.55366095999939,-419212.938703997,Initial SL hit,4900,5,-4.19212938703997,2017,8
24,2017-08-16 12:15:00,LONG,2017-08-16 13:15:00,9990.85,9910.923200000001,10032.075384615386,2017-08-17 10:15:00,9997.95,7.100000000000364,3.102240000000363,15511.200000001814,TSL Hit,5000,5,0.15511200000001815,2017,8
25,2017-08-17 11:15:00,LONG,2017-08-17 12:15:00,10015.65,9935.5248,9935.5248,2017-08-18 09:15:00,9935.5248,-80.1252000000004,-84.1154349600004,-420577.174800002,Initial SL Hit,5000,5,-4.20577174800002,2017,8
26,2017-08-23 10:15:00,LONG,2017-08-23 11:15:00,9997.15,9917.1728,9984.171538461538,2017-08-29 10:15:00,9993.95,-3.1999999999989086,-7.1982199999989085,-35991.09999999454,MACD Reversal,5000,5,-0.3599109999999454,2017,8
27,2017-08-30 10:15:00,LONG,2017-08-30 11:15:00,10074.7,9994.1024,10027.862307692309,2017-09-04 10:15:00,10061.75,-12.950000000000728,-16.97729000000073,-84462.01775000362,MACD Reversal,4975,5,-0.8446201775000363,2017,8
28,2017-09-06 13:15:00,LONG,2017-09-06 14:15:00,10082.3,10001.641599999999,10149.117692307693,2017-09-15 10:15:00,10216.45,134.15000000000146,130.09025000000145,643946.7375000071,MACD Reversal,4950,5,6.4394673750000715,2017,9
29,2017-09-18 10:15:00,LONG,2017-09-18 11:15:00,10315.5,10232.976,10232.976,2017-09-20 10:15:00,10260.15,-55.350000000000364,-59.465130000000364,-288405.8805000018,MACD Reversal,4850,5,-2.8840588050000178,2017,9
30,2017-09-29 09:15:00,LONG,2017-09-29 10:15:00,10000.4,9920.3968,9920.3968,2017-09-29 15:15:00,9920.3968,-80.0031999999992,-83.9873593599992,-419936.796799996,Initial SL Hit,5000,5,-4.19936796799996,2017,9
31,2017-09-29 15:15:00,LONG,2017-10-03 09:15:00,9944.35,9864.7952,9976.926153846154,2017-10-05 11:15:00,9967.1,22.75,18.76771,94307.74275,TSL Hit,5025,5,0.9430774275000001,2017,10
32,2017-10-05 12:15:00,LONG,2017-10-05 13:15:00,9979.85,9900.0112,9900.0112,2017-10-05 13:15:00,9974.8,-5.050000000001091,-9.040930000001092,-45204.65000000546,MACD Reversal,5000,5,-0.4520465000000546,2017,10
33,2017-10-06 10:15:00,LONG,2017-10-06 11:15:00,9998.9,9918.9088,9950.146153846154,2017-10-06 13:15:00,9963.5,-35.399999999999636,-39.39247999999964,-196962.3999999982,MACD Reversal,5000,5,-1.969623999999982,2017,10
34,2017-10-06 14:15:00,LONG,2017-10-06 15:15:00,9989.7,9909.7824,9970.924615384614,2017-10-11 14:15:00,9959.25,-30.450000000000728,-34.43979000000073,-172198.95000000362,TSL Hit,5000,5,-1.7219895000000363,2017,10
35,2017-10-12 14:15:00,LONG,2017-10-12 15:15:00,10051.55,9971.1376,10047.84923076923,2017-10-18 09:15:00,10039.85,-11.699999999998909,-15.71827999999891,-78198.44299999457,TSL Hit,4975,5,-0.7819844299999457,2017,10
36,2017-10-25 10:15:00,LONG,2017-10-25 11:15:00,10064.25,9983.736,10335.673846153844,2017-11-07 13:15:00,10438.85,374.60000000000036,370.4993800000004,1843234.4155000017,MACD Reversal,4975,5,18.432344155000017,2017,10
37,2017-11-10 14:15:00,LONG,2017-11-10 15:15:00,10424.0,10340.608,10340.608,2017-11-13 09:15:00,10360.6,-63.399999999999636,-67.55691999999964,-324273.21599999827,MACD Reversal,4800,5,-3.2427321599999828,2017,11
38,2017-11-16 13:15:00,LONG,2017-11-16 14:15:00,10327.35,10244.7312,10409.683076923075,2017-11-23 12:15:00,10455.9,128.54999999999927,124.39334999999927,603307.7474999964,MACD Reversal,4850,5,6.033077474999964,2017,11
39,2017-11-24 12:15:00,LONG,2017-11-24 13:15:00,10505.35,10421.307200000001,10433.978461538461,2017-11-27 10:15:00,10486.05,-19.30000000000109,-23.498280000001092,-111616.83000000518,MACD Reversal,4750,5,-1.116168300000052,2017,11
40,2017-11-27 13:15:00,LONG,2017-11-27 14:15:00,10511.0,10426.912,10505.403076923076,2017-11-29 15:15:00,10500.7,-10.299999999999272,-14.502339999999272,-68886.11499999654,TSL Hit,4750,5,-0.6888611499999654,2017,11
41,2017-12-08 09:15:00,LONG,2017-12-08 10:15:00,10284.9,10202.620799999999,10287.05153846154,2017-12-12 15:15:00,10302.4,17.5,13.382539999999999,64905.318999999996,MACD Reversal,4850,5,0.64905319,2017,12
42,2017-12-13 11:15:00,LONG,2017-12-13 12:15:00,10353.8,10270.969599999999,10275.761538461538,2017-12-13 13:15:00,10270.969599999999,-82.83040000000074,-86.95535392000073,-419559.58266400354,Initial SL hit,4825,5,-4.1955958266400355,2017,12
43,2017-12-15 11:15:00,LONG,2017-12-15 12:15:00,10437.65,10354.148799999999,10354.148799999999,2017-12-18 09:15:00,10320.3,-117.35000000000036,-121.50159000000036,-583207.6320000017,Gap Open Outside ISL,4800,5,-5.832076320000017,2017,12
44,2017-12-18 09:15:00,LONG,2017-12-18 10:15:00,10515.2,10431.0784,10431.0784,2017-12-21 10:15:00,10477.1,-38.100000000000364,-42.29846000000036,-200917.68500000171,MACD Reversal,4750,5,-2.009176850000017,2017,12
45,2017-12-22 11:15:00,LONG,2017-12-22 12:15:00,10509.3,10425.2256,10431.975384615385,2017-12-26 13:15:00,10482.9,-26.399999999999636,-30.598439999999634,-145342.58999999825,MACD Reversal,4750,5,-1.4534258999999825,2017,12
46,2017-12-26 14:15:00,LONG,2017-12-26 15:15:00,10528.5,10444.271999999999,10455.61153846154,2017-12-27 14:15:00,10444.271999999999,-84.22800000000097,-88.42255440000098,-420007.13340000465,Initial SL hit,4750,5,-4.200071334000047,2017,12
47,2017-12-29 14:15:00,LONG,2017-12-29 15:15:00,10481.75,10397.896,10397.896,2018-01-01 11:15:00,10458.8,-22.950000000000728,-27.13811000000073,-129584.47525000348,MACD Reversal,4775,5,-1.295844752500035,2017,12
48,2018-01-04 14:15:00,LONG,2018-01-04 15:15:00,10436.35,10352.8592,10448.212307692307,2018-01-10 11:15:00,10463.35,27.0,22.820059999999998,109536.28799999999,MACD Reversal,4800,5,1.09536288,2018,1
49,2018-01-11 14:15:00,LONG,2018-01-11 15:15:00,10492.65,10408.7088,11088.943846153847,2018-01-30 13:15:00,11220.7,728.0500000000011,723.7073300000011,3455702.5007500052,MACD Reversal,4775,5,34.55702500750005,2018,1
50,2018-01-31 15:15:00,LONG,2018-02-01 09:15:00,11273.0,11182.816,11182.816,2018-02-01 12:15:00,11182.816,-90.18399999999929,-94.67516319999929,-418937.59715999686,Initial SL hit,4425,5,-4.1893759715999686,2018,2
51,2018-02-01 12:15:00,LONG,2018-02-01 13:15:00,11302.45,11212.030400000001,11212.030400000001,2018-02-02 09:15:00,11145.55,-156.90000000000146,-161.38960000000145,-714148.9800000064,Gap Open Outside ISL,4425,5,-7.141489800000064,2018,2
52,2018-02-08 12:15:00,LONG,2018-02-08 13:15:00,10697.95,10612.3664,10612.3664,2018-02-09 09:15:00,10452.95,-245.0,-249.23018,-1165151.0914999999,Gap Open Outside ISL,4675,5,-11.651510915,2018,2
53,2018-02-14 11:15:00,LONG,2018-02-14 12:15:00,10576.15,10491.540799999999,10491.540799999999,2018-02-14 14:15:00,10503.0,-73.14999999999964,-77.36582999999963,-365553.5467499983,MACD Reversal,4725,5,-3.655535467499983,2018,2
54,2018-02-15 11:15:00,LONG,2018-02-15 12:15:00,10599.7,10514.9024,10514.9024,2018-02-15 14:15:00,10514.9024,-84.79759999999987,-89.02052047999987,-420621.9592679994,Initial SL Hit,4725,5,-4.206219592679994,2018,2
55,2018-02-15 14:15:00,LONG,2018-02-15 15:15:00,10572.4,10487.8208,10487.8208,2018-02-16 10:15:00,10541.75,-30.649999999999636,-34.87282999999964,-164774.1217499983,MACD Reversal,4725,5,-1.647741217499983,2018,2
56,2018-02-23 09:15:00,LONG,2018-02-23 10:15:00,10449.65,10366.0528,10489.052307692307,2018-02-28 09:15:00,10459.25,9.600000000000364,5.418220000000363,25872.000500001734,TSL Hit,4775,5,0.25872000500001735,2018,2
57,2018-03-09 11:15:00,LONG,2018-03-09 12:15:00,10255.2,10173.1584,10301.827692307694,2018-03-14 09:15:00,10295.3,40.099999999998545,35.98989999999854,175450.76249999288,TSL Hit,4875,5,1.7545076249999287,2018,3
