,Signal Generated At,Trade Type,Entry Time,Entry Price,Initial SL,Final SL,Exit Time,Exit Price,Points Captured,After Costs,PnL,Remarks,Qty,Leverage,ROI%,Trade Year,Trade Month
0,2017-01-02 12:15:00,LONG,2017-01-02 13:15:00,8166.55,8112.65077,8223.091250000001,2017-01-09 14:15:00,8235.2,68.65000000000055,65.36965000000055,8171.206250000068,MACD Reversal,125,1,0.8171206250000068,2017,1
1,2017-01-10 12:15:00,LONG,2017-01-10 13:15:00,8274.9,8220.28566,8410.596249999999,2017-01-20 10:15:00,8407.6,132.70000000000073,129.36350000000073,16170.437500000091,TSL Hit,125,1,1.617043750000009,2017,1
2,2017-01-20 10:15:00,LONG,2017-01-20 11:15:00,8411.9,8356.381459999999,8356.381459999999,2017-01-20 11:15:00,8413.1,1.2000000000007276,-2.1649999999992726,-270.62499999990905,MACD Reversal,125,1,-0.027062499999990906,2017,1
3,2017-01-24 09:15:00,LONG,2017-01-24 10:15:00,8434.35,8378.683289999999,8528.711249999998,2017-01-31 11:15:00,8561.7,127.35000000000036,123.95079000000037,15493.848750000046,MACD Reversal,125,1,1.5493848750000045,2017,1
4,2017-02-01 13:15:00,LONG,2017-02-01 14:15:00,8692.8,8635.42752,8755.213749999999,2017-02-09 10:15:00,8742.1,49.30000000000109,45.81302000000109,5726.627500000136,TSL Hit,125,1,0.5726627500000135,2017,2
5,2017-02-09 14:15:00,LONG,2017-02-09 15:15:00,8782.0,8724.0388,8780.695,2017-02-13 11:15:00,8770.25,-11.75,-15.26045,-1907.55625,TSL Hit,125,1,-0.190755625,2017,2
6,2017-02-13 13:15:00,LONG,2017-02-13 14:15:00,8803.8,8745.694919999998,8782.68625,2017-02-15 10:15:00,8764.05,-39.75,-43.26357,-5407.94625,TSL Hit,125,1,-0.540794625,2017,2
7,2017-02-17 10:15:00,LONG,2017-02-17 11:15:00,8836.8,8778.47712,8896.12125,2017-02-27 14:15:00,8899.15,62.350000000000364,58.80281000000036,7350.351250000045,MACD Reversal,125,1,0.7350351250000046,2017,2
8,2017-03-01 11:15:00,LONG,2017-03-01 12:15:00,8936.75,8877.76745,8930.06875,2017-03-02 14:15:00,8889.7,-47.04999999999927,-50.61528999999927,-5061.528999999927,TSL Hit,100,1,-0.5061528999999927,2017,3
9,2017-03-06 09:15:00,LONG,2017-03-06 10:15:00,8960.25,8901.11235,8927.73125,2017-03-08 10:15:00,8901.11235,-59.137650000000576,-62.70992247000058,-6270.992247000057,Initial SL hit,100,1,-0.6270992247000057,2017,3
