,Signal Generated At,Trade Type,Entry Time,Entry Price,Initial SL,Final SL,Exit Time,Exit Price,Points Captured,After Costs,PnL,Remarks,Qty,Leverage,ROI%,Trade Year,Trade Month,DD%
15,2022-04-21 09:15:00,LONG,2022-04-21 10:15:00,7421.6,7372.61744,7372.61744,2022-04-22 09:15:00,7372.61744,-48.982560000000376,-56.379668720000375,-62017.63559200041,Initial SL Hit,1100,8,-6.2017635592000415,2022,4,-18.244217627425215
16,2022-04-22 11:15:00,LONG,2022-04-22 12:15:00,7417.85,7368.89219,7368.89219,2022-04-22 13:15:00,7368.89219,-48.95781000000079,-56.35118109500079,-61986.29920450087,Initial SL Hit,1100,8,-6.198629920450087,2022,4,-24.442847547875303
17,2022-04-26 13:15:00,LONG,2022-04-26 14:15:00,7308.2,7259.96588,7259.96588,2022-04-27 09:15:00,7259.96588,-48.234120000000075,-55.51820294000007,-61070.02323400008,Initial SL Hit,1100,8,-6.107002323400008,2022,4,-30.549849871275313
18,2022-04-28 12:15:00,LONG,2022-04-28 13:15:00,7274.2,7226.19028,7226.19028,2022-04-29 14:15:00,7226.19028,-48.009720000000016,-55.25991514000002,-60785.90665400002,Initial SL Hit,1100,8,-6.078590665400002,2022,4,-36.62844053667531
19,2022-05-13 10:15:00,LONG,2022-05-13 11:15:00,6543.9,6500.710259999999,6500.710259999999,2022-05-13 14:15:00,6500.710259999999,-43.18974000000071,-49.71204513000071,-59654.45415600085,Initial SL Hit,1200,8,-5.965445415600086,2022,5,-42.5938859522754
20,2022-05-16 13:15:00,LONG,2022-05-16 14:15:00,6535.5,6492.365699999999,6492.365699999999,2022-05-19 09:15:00,6558.65,23.149999999999636,16.602924999999637,19923.509999999565,MACD Reversal,1200,8,1.9923509999999565,2022,5,-40.60153495227544
21,2022-05-20 12:15:00,LONG,2022-05-20 13:15:00,6605.5,6561.9037,6597.407499999999,2022-05-24 10:15:00,6629.95,24.449999999999818,17.832274999999818,21398.72999999978,MACD Reversal,1200,8,2.1398729999999784,2022,5,-38.46166195227546
22,2022-05-27 11:15:00,LONG,2022-05-27 12:15:00,6635.1,6591.30834,6675.374374999999,2022-06-02 11:15:00,6832.9,197.79999999999927,191.06599999999926,229279.1999999991,MACD Reversal,1200,8,22.92791999999991,2022,5,-15.533741952275548
23,2022-06-02 14:15:00,LONG,2022-06-02 15:15:00,6883.65,6838.217909999999,6838.217909999999,2022-06-03 12:15:00,6838.217909999999,-45.432090000000244,-52.293023955000244,-60136.97754825028,Initial SL hit,1150,8,-6.013697754825028,2022,6,-21.54743970710058
24,2022-06-09 14:15:00,LONG,2022-06-09 15:15:00,6696.2,6652.00508,6652.00508,2022-06-10 09:15:00,6635.0,-61.19999999999982,-67.86559999999982,-81438.71999999978,Gap Open Outside ISL,1200,8,-8.143871999999979,2022,6,-29.69131170710056
25,2022-06-10 09:15:00,LONG,2022-06-10 10:15:00,6652.7,6608.7921799999995,6608.7921799999995,2022-06-10 10:15:00,6646.65,-6.050000000000182,-12.69967500000018,-15239.610000000217,MACD Reversal,1200,8,-1.5239610000000217,2022,6,-31.21527270710058
26,2022-06-21 10:15:00,LONG,2022-06-21 11:15:00,6255.55,6214.26337,6214.26337,2022-06-22 09:15:00,6214.26337,-41.286630000000514,-47.52153668500051,-61777.99769050067,Initial SL Hit,1300,8,-6.1777997690500674,2022,6,-37.39307247615065
27,2022-06-23 09:15:00,LONG,2022-06-23 10:15:00,6278.15,6236.714209999999,6236.714209999999,2022-06-23 11:15:00,6236.714209999999,-41.43579000000045,-47.69322210500045,-59616.52763125057,Initial SL Hit,1250,8,-5.961652763125056,2022,6,-43.35472523927571
28,2022-06-23 12:15:00,LONG,2022-06-23 13:15:00,6256.2,6214.909079999999,6325.8793749999995,2022-06-29 10:15:00,6387.0,130.80000000000018,124.47840000000018,161821.92000000025,MACD Reversal,1300,8,16.182192000000025,2022,6,-27.17253323927568
29,2022-07-01 15:15:00,LONG,2022-07-04 09:15:00,6399.05,6356.81627,6356.81627,2022-07-04 09:15:00,6356.81627,-42.23372999999992,-48.61166313499992,-60764.5789187499,Initial SL hit,1250,8,-6.07645789187499,2022,7,-33.24899113115067
30,2022-07-04 11:15:00,LONG,2022-07-04 12:15:00,6384.7,6342.560979999999,6343.8225,2022-07-05 15:15:00,6390.05,5.350000000000364,-1.0373749999996367,-1296.718749999546,MACD Reversal,1250,8,-0.12967187499995458,2022,7,-33.378663006150624
31,2022-07-06 10:15:00,LONG,2022-07-06 11:15:00,6446.9,6404.35046,6449.047500000001,2022-07-11 12:15:00,6590.7,143.80000000000018,137.28120000000018,171601.50000000023,MACD Reversal,1250,8,17.160150000000023,2022,7,-16.2185130061506
32,2022-07-11 13:15:00,LONG,2022-07-11 14:15:00,6609.1,6565.47994,6565.47994,2022-07-12 09:15:00,6565.47994,-43.620060000000194,-50.207349970000195,-60248.819964000235,Initial SL hit,1200,8,-6.0248819964000235,2022,7,-22.243395002550628
33,2022-07-12 09:15:00,LONG,2022-07-12 10:15:00,6628.5,6584.751899999999,6584.751899999999,2022-07-12 12:15:00,6584.751899999999,-43.748100000000704,-50.354725950000706,-60425.67114000085,Initial SL hit,1200,8,-6.042567114000085,2022,7,-28.285962116550706
34,2022-07-12 12:15:00,LONG,2022-07-12 13:15:00,6601.05,6557.48307,6557.48307,2022-07-12 14:15:00,6575.9,-25.150000000000546,-31.738475000000548,-38086.17000000066,MACD Reversal,1200,8,-3.808617000000066,2022,7,-32.094579116550776
35,2022-07-13 11:15:00,LONG,2022-07-13 12:15:00,6639.45,6595.629629999999,6595.629629999999,2022-07-14 11:15:00,6595.629629999999,-43.820370000000366,-50.43790981500037,-60525.49177800044,Initial SL hit,1200,8,-6.052549177800044,2022,7,-38.14712829435082
36,2022-07-15 12:15:00,LONG,2022-07-15 13:15:00,6638.25,6594.43755,6726.6831250000005,2022-07-25 10:15:00,6904.3,266.0500000000002,259.2787250000002,311134.4700000002,MACD Reversal,1200,8,31.113447000000022,2022,7,-7.033681294350799
37,2022-07-25 13:15:00,LONG,2022-07-25 14:15:00,6938.65,6892.854909999999,6892.854909999999,2022-07-26 09:15:00,6892.854909999999,-45.79509000000053,-52.71084245500053,-60617.46882325061,Initial SL hit,1150,8,-6.06174688232506,2022,7,-13.095428176675853
38,2022-07-27 14:15:00,LONG,2022-07-27 15:15:00,6892.1,6846.61214,6953.0737500000005,2022-08-03 10:15:00,7105.2,213.09999999999945,206.10134999999946,237016.55249999938,MACD Reversal,1150,8,23.701655249999938,2022,7,0.0
39,2022-08-04 12:15:00,LONG,2022-08-04 13:15:00,7157.4,7110.16116,7283.222500000001,2022-08-19 12:15:00,7453.35,295.9500000000007,288.6446250000007,317509.0875000008,MACD Reversal,1100,8,31.75090875000008,2022,8,0.0
40,2022-08-23 14:15:00,LONG,2022-08-23 15:15:00,7330.8,7282.41672,7322.26375,2022-08-24 11:15:00,7319.9,-10.900000000000546,-18.225350000000546,-20047.885000000602,TSL Hit,1100,8,-2.00478850000006,2022,8,-2.0047885000000463
41,2022-08-24 13:15:00,LONG,2022-08-24 14:15:00,7319.5,7271.1912999999995,7344.946250000001,2022-08-25 14:15:00,7325.25,5.75,-1.572375,-1729.6125000000002,TSL Hit,1100,8,-0.17296125,2022,8,-2.1777497500000322
42,2022-08-30 10:15:00,LONG,2022-08-30 11:15:00,7375.4,7326.722359999999,7380.314375,2022-09-07 10:15:00,7456.6,81.20000000000073,73.78400000000073,81162.40000000081,MACD Reversal,1100,8,8.116240000000081,2022,8,0.0
43,2022-09-07 12:15:00,LONG,2022-09-07 13:15:00,7504.6,7455.06964,7494.8324999999995,2022-09-14 09:15:00,7613.9,109.29999999999927,101.74074999999927,106827.78749999923,MACD Reversal,1050,8,10.682778749999922,2022,9,0.0
44,2022-09-15 15:15:00,LONG,2022-09-16 09:15:00,7649.35,7598.8642899999995,7598.8642899999995,2022-09-16 09:15:00,7598.8642899999995,-50.485710000000836,-58.10981714500083,-61015.30800225087,Initial SL hit,1050,8,-6.101530800225087,2022,9,-6.101530800225078
45,2022-09-20 09:15:00,LONG,2022-09-20 10:15:00,7539.55,7489.78897,7489.78897,2022-09-20 15:15:00,7489.78897,-49.761030000000574,-57.27569948500057,-60139.4844592506,Initial SL Hit,1050,8,-6.01394844592506,2022,9,-12.11547924615013
46,2022-09-20 15:15:00,LONG,2022-09-21 09:15:00,7498.25,7448.761549999999,7448.761549999999,2022-09-21 11:15:00,7448.761549999999,-49.48845000000074,-56.96195577500074,-59810.05356375078,Initial SL Hit,1050,8,-5.981005356375078,2022,9,-18.09648460252521
47,2022-09-22 14:15:00,LONG,2022-09-22 15:15:00,7504.9,7455.367659999999,7455.367659999999,2022-09-23 09:15:00,7455.367659999999,-49.53234000000066,-57.01247383000066,-59863.09752150069,Initial SL Hit,1050,8,-5.98630975215007,2022,9,-24.082794354675272
48,2022-09-30 10:15:00,LONG,2022-09-30 11:15:00,7103.55,7056.666569999999,7056.666569999999,2022-10-03 14:15:00,7091.8,-11.75,-18.847675000000002,-21674.826250000002,MACD Reversal,1150,8,-2.167482625,2022,9,-26.250276979675277
49,2022-10-04 09:15:00,LONG,2022-10-04 10:15:00,7253.05,7205.17987,7242.085625,2022-10-07 12:15:00,7375.75,122.69999999999982,115.38559999999981,126924.1599999998,MACD Reversal,1100,8,12.692415999999978,2022,10,-13.557860979675297
50,2022-10-07 14:15:00,LONG,2022-10-07 15:15:00,7411.65,7362.733109999999,7362.733109999999,2022-10-10 09:15:00,7314.95,-96.69999999999982,-104.06329999999981,-114469.6299999998,Gap Open Outside ISL,1100,8,-11.446962999999979,2022,10,-25.00482397967528
51,2022-10-14 10:15:00,LONG,2022-10-14 11:15:00,7290.95,7242.8297299999995,7242.8297299999995,2022-10-14 13:15:00,7242.8297299999995,-48.120270000000346,-55.38715986500034,-60925.87585150038,Initial SL hit,1100,8,-6.092587585150038,2022,10,-31.09741156482532
52,2022-10-17 14:15:00,LONG,2022-10-17 15:15:00,7242.3,7194.50082,7299.333750000001,2022-10-20 10:15:00,7302.6,60.30000000000018,53.02755000000018,58330.305000000204,MACD Reversal,1100,8,5.833030500000021,2022,10,-25.2643810648253
53,2022-10-27 10:15:00,LONG,2022-10-27 11:15:00,7327.45,7279.08883,7279.766250000001,2022-10-28 11:15:00,7298.45,-29.0,-36.31295,-39944.245,MACD Reversal,1100,8,-3.9944245000000005,2022,10,-29.258805564825295
54,2022-10-31 09:15:00,LONG,2022-10-31 10:15:00,7375.75,7327.070049999999,7356.928749999999,2022-11-03 13:15:00,7473.45,97.69999999999982,90.27539999999982,99302.9399999998,MACD Reversal,1100,8,9.93029399999998,2022,10,-19.328511564825305
55,2022-11-07 12:15:00,LONG,2022-11-07 13:15:00,7467.4,7418.115159999999,7418.115159999999,2022-11-09 13:15:00,7462.1,-5.299999999999272,-12.764749999999273,-13402.987499999237,MACD Reversal,1050,8,-1.3402987499999237,2022,11,-20.668810314825237
56,2022-11-22 11:15:00,LONG,2022-11-22 12:15:00,7190.85,7143.39039,7268.073125000001,2022-11-29 11:15:00,7337.7,146.84999999999945,139.58572499999946,153544.2974999994,MACD Reversal,1100,8,15.35442974999994,2022,11,-5.314380564825285
57,2022-11-30 12:15:00,LONG,2022-11-30 13:15:00,7363.65,7315.049909999999,7335.4,2022-12-06 10:15:00,7439.4,75.75,68.34847500000001,75183.32250000001,MACD Reversal,1100,8,7.518332250000001,2022,11,0.0
58,2022-12-12 15:15:00,LONG,2022-12-13 09:15:00,7419.85,7370.87899,7370.87899,2022-12-13 09:15:00,7403.85,-16.0,-23.41185,-25753.035,MACD Reversal,1100,8,-2.5753035,2022,12,-2.5753034999999898
59,2022-12-13 12:15:00,LONG,2022-12-13 13:15:00,7422.5,7373.5115,7438.425624999999,2022-12-15 14:15:00,7421.85,-0.6499999999996362,-8.072174999999636,-8879.3924999996,TSL Hit,1100,8,-0.8879392499999601,2022,12,-3.4632427499999494
60,2022-12-19 15:15:00,LONG,2022-12-20 09:15:00,7351.25,7302.73175,7302.73175,2022-12-20 09:15:00,7302.73175,-48.51825000000008,-55.84524087500008,-61429.764962500085,Initial SL Hit,1100,8,-6.142976496250008,2022,12,-9.606219246249964
61,2022-12-21 10:15:00,LONG,2022-12-21 11:15:00,7371.55,7322.89777,7322.89777,2022-12-21 12:15:00,7322.89777,-48.6522300000006,-55.9994538850006,-61599.39927350066,Initial SL Hit,1100,8,-6.159939927350066,2022,12,-15.766159173600016
62,2022-12-26 12:15:00,LONG,2022-12-26 13:15:00,7084.0,7037.245599999999,7037.245599999999,2022-12-29 09:15:00,7075.05,-8.949999999999818,-16.02952499999982,-18433.95374999979,MACD Reversal,1150,8,-1.8433953749999792,2022,12,-17.609554548599988
63,2022-12-30 11:15:00,LONG,2022-12-30 12:15:00,7198.05,7150.54287,7174.408125,2023-01-03 12:15:00,7195.75,-2.300000000000182,-9.496900000000181,-10446.5900000002,MACD Reversal,1100,8,-1.04465900000002,2022,12,-18.654213548600012
64,2023-01-03 15:15:00,LONG,2023-01-04 09:15:00,7216.9,7169.268459999999,7169.268459999999,2023-01-04 09:15:00,7169.268459999999,-47.631540000000314,-54.82462423000031,-60307.08665300034,Initial SL Hit,1100,8,-6.0307086653000335,2023,1,-24.68492221390005
65,2023-01-05 15:15:00,LONG,2023-01-06 09:15:00,7171.4,7124.068759999999,7134.60625,2023-01-06 12:15:00,7124.068759999999,-47.331240000000435,-54.47897438000044,-59926.87181800048,Initial SL hit,1100,8,-5.992687181800048,2023,1,-30.677609395700102
66,2023-01-09 13:15:00,LONG,2023-01-09 14:15:00,7159.35,7112.09829,7147.15,2023-01-10 10:15:00,7135.35,-24.0,-31.14735,-34262.085,TSL Hit,1100,8,-3.4262084999999995,2023,1,-34.103817895700104
67,2023-01-18 09:15:00,LONG,2023-01-18 10:15:00,7031.2,6984.79408,6984.79408,2023-01-20 10:15:00,7026.25,-4.949999999999818,-11.97872499999982,-13775.533749999793,MACD Reversal,1150,8,-1.3775533749999793,2023,1,-35.48137127070008
68,2023-01-23 11:15:00,LONG,2023-01-23 12:15:00,7047.6,7001.08584,7001.08584,2023-01-24 15:15:00,7016.05,-31.550000000000182,-38.58182500000018,-44369.09875000021,MACD Reversal,1150,8,-4.436909875000021,2023,1,-39.91828114570011
69,2023-01-31 09:15:00,LONG,2023-01-31 10:15:00,6865.0,6819.691,6968.552500000001,2023-02-01 13:15:00,6963.4,98.39999999999964,91.48579999999964,105208.66999999959,TSL Hit,1150,8,10.520866999999958,2023,1,-29.397414145700154
70,2023-02-01 15:15:00,LONG,2023-02-02 09:15:00,6949.7,6903.831979999999,6903.831979999999,2023-02-02 09:15:00,6903.831979999999,-45.8680200000008,-52.7947859900008,-60714.00388850092,Initial SL Hit,1150,8,-6.071400388850092,2023,2,-35.46881453455025
71,2023-02-03 14:15:00,LONG,2023-02-03 15:15:00,6955.4,6909.49436,6951.27875,2023-02-13 09:15:00,7000.0,44.600000000000364,37.622300000000365,43265.64500000042,MACD Reversal,1150,8,4.326564500000043,2023,2,-31.1422500345502
72,2023-02-15 14:15:00,LONG,2023-02-15 15:15:00,7005.95,6959.71073,6994.411249999999,2023-02-17 10:15:00,7012.2,6.25,-0.7590750000000002,-872.9362500000002,MACD Reversal,1150,8,-0.08729362500000003,2023,2,-31.229543659550203
73,2023-02-20 11:15:00,LONG,2023-02-20 12:15:00,7023.0,6976.6482,7007.141250000001,2023-02-20 14:15:00,7000.95,-22.050000000000182,-29.06197500000018,-33421.27125000021,TSL Hit,1150,8,-3.342127125000021,2023,2,-34.57167078455022
74,2023-02-28 11:15:00,LONG,2023-02-28 12:15:00,6811.2,6766.24608,6880.688750000001,2023-03-09 14:15:00,6934.15,122.94999999999982,116.07732499999982,133488.92374999978,MACD Reversal,1150,8,13.348892374999979,2023,2,-21.222778409550244
75,2023-03-16 13:15:00,LONG,2023-03-16 14:15:00,6793.55,6748.71257,6748.71257,2023-03-20 09:15:00,6748.71257,-44.837430000000495,-51.6085612850005,-61930.2735420006,Initial SL Hit,1200,8,-6.19302735420006,2023,3,-27.4158057637503
76,2023-03-21 11:15:00,LONG,2023-03-21 12:15:00,6770.45,6725.76503,6725.76503,2023-03-23 10:15:00,6770.05,-0.3999999999996362,-7.170249999999636,-8604.299999999563,MACD Reversal,1200,8,-0.8604299999999563,2023,3,-28.27623576375025
77,2023-03-29 11:15:00,LONG,2023-03-29 12:15:00,6678.25,6634.1735499999995,6750.24,2023-04-05 10:15:00,6772.4,94.14999999999964,87.42467499999964,104909.60999999956,MACD Reversal,1200,8,10.490960999999958,2023,3,-17.785274763750294
78,2023-04-06 11:15:00,LONG,2023-04-06 12:15:00,6827.25,6782.190149999999,6936.5575,2023-04-21 09:15:00,7061.05,233.80000000000018,226.85585000000017,260884.2275000002,MACD Reversal,1150,8,26.088422750000024,2023,4,0.0
79,2023-04-24 10:15:00,LONG,2023-04-24 11:15:00,7111.95,7065.01113,7203.753125,2023-05-05 13:15:00,7341.8,229.85000000000036,222.62312500000036,244885.43750000038,MACD Reversal,1100,8,24.488543750000037,2023,4,0.0
80,2023-05-08 10:15:00,LONG,2023-05-08 11:15:00,7416.25,7367.30275,7367.30275,2023-05-10 09:15:00,7410.15,-6.100000000000364,-13.513200000000364,-14864.5200000004,MACD Reversal,1100,8,-1.48645200000004,2023,5,-1.4864520000000425
81,2023-05-10 15:15:00,LONG,2023-05-11 09:15:00,7453.1,7403.90954,7403.90954,2023-05-12 12:15:00,7453.6,0.5,-6.95335,-7301.0175,MACD Reversal,1050,8,-0.73010175,2023,5,-2.216553750000031
82,2023-05-15 10:15:00,LONG,2023-05-15 11:15:00,7477.4,7428.04916,7428.04916,2023-05-17 10:15:00,7507.55,30.150000000000546,22.657525000000547,23790.401250000574,MACD Reversal,1050,8,2.3790401250000577,2023,5,0.0
83,2023-05-17 15:15:00,LONG,2023-05-18 09:15:00,7541.45,7491.6764299999995,7491.6764299999995,2023-05-18 13:15:00,7491.6764299999995,-49.77357000000029,-57.29013321500029,-60154.639875750305,Initial SL hit,1050,8,-6.01546398757503,2023,5,-6.015463987575032
84,2023-05-22 12:15:00,LONG,2023-05-22 13:15:00,7514.35,7464.75529,7714.9425,2023-06-05 15:15:00,7854.0,339.64999999999964,331.96582499999965,348564.1162499996,MACD Reversal,1050,8,34.856411624999964,2023,5,0.0
85,2023-06-07 09:15:00,LONG,2023-06-07 10:15:00,7909.45,7857.24763,7857.24763,2023-06-08 11:15:00,7857.24763,-52.20236999999997,-60.08571881499997,-60085.71881499997,Initial SL hit,1000,8,-6.008571881499997,2023,6,-6.008571881499989
86,2023-06-12 12:15:00,LONG,2023-06-12 13:15:00,7877.2,7825.21048,7898.2325,2023-06-15 15:15:00,7995.85,118.65000000000055,110.71347500000054,110713.47500000054,MACD Reversal,1000,8,11.071347500000055,2023,6,0.0
87,2023-06-16 09:15:00,LONG,2023-06-16 10:15:00,8037.0,7983.9558,8003.680625000001,2023-06-22 11:15:00,8088.8,51.80000000000018,43.73710000000018,43737.10000000018,MACD Reversal,1000,8,4.373710000000018,2023,6,0.0
88,2023-06-26 14:15:00,LONG,2023-06-26 15:15:00,8073.1,8019.81754,8125.834999999999,2023-07-04 13:15:00,8205.5,132.39999999999964,124.26069999999963,124260.69999999963,MACD Reversal,1000,8,12.426069999999962,2023,6,0.0
89,2023-07-05 13:15:00,LONG,2023-07-05 14:15:00,8246.45,8192.023430000001,8192.023430000001,2023-07-07 11:15:00,8246.25,-0.2000000000007276,-8.446350000000729,-8024.032500000692,MACD Reversal,950,8,-0.8024032500000692,2023,7,-0.8024032500000828
90,2023-07-11 10:15:00,LONG,2023-07-11 11:15:00,8289.45,8234.73963,8236.598125,2023-07-13 13:15:00,8234.73963,-54.710370000000694,-62.97246481500069,-59823.841574250655,Initial SL hit,950,8,-5.982384157425066,2023,7,-6.784787407425142
91,2023-07-14 13:15:00,LONG,2023-07-14 14:15:00,8308.75,8253.91225,8277.520625000001,2023-07-18 12:15:00,8332.75,24.0,15.67925,14895.2875,MACD Reversal,950,8,1.48952875,2023,7,-5.295258657425137
92,2023-07-18 14:15:00,LONG,2023-07-18 15:15:00,8359.3,8304.12862,8339.404375,2023-07-24 14:15:00,8404.55,45.25,36.868075000000005,35024.67125000001,MACD Reversal,950,8,3.502467125000001,2023,7,-1.7927915324251273
93,2023-07-26 11:15:00,LONG,2023-07-26 12:15:00,8460.65,8404.80971,8404.80971,2023-07-28 11:15:00,8448.75,-11.899999999999636,-20.35469999999964,-19336.964999999658,MACD Reversal,950,8,-1.9336964999999657,2023,7,-3.7264880324250953
94,2023-07-28 14:15:00,LONG,2023-07-28 15:15:00,8483.0,8427.0122,8457.64625,2023-08-02 09:15:00,8540.95,57.95000000000073,49.43802500000073,46966.12375000069,MACD Reversal,950,8,4.696612375000069,2023,7,0.0
95,2023-08-04 10:15:00,LONG,2023-08-04 11:15:00,8554.95,8498.48733,8502.018124999999,2023-08-08 10:15:00,8531.1,-23.850000000000364,-32.393025000000364,-30773.373750000344,MACD Reversal,950,8,-3.077337375000034,2023,8,-3.0773373750000417
96,2023-08-08 15:15:00,LONG,2023-08-09 09:15:00,8576.9,8520.292459999999,8520.292459999999,2023-08-09 09:15:00,8520.292459999999,-56.60754000000088,-65.15613623000088,-61898.32941850084,Initial SL hit,950,8,-6.189832941850084,2023,8,-9.267170316850127
97,2023-08-09 13:15:00,LONG,2023-08-09 14:15:00,8590.75,8534.05105,8546.39375,2023-08-11 13:15:00,8593.15,2.399999999999636,-6.191950000000364,-5882.3525000003465,MACD Reversal,950,8,-0.5882352500000346,2023,8,-9.855405566850152
98,2023-08-16 09:15:00,LONG,2023-08-16 10:15:00,8573.3,8516.716219999998,8560.8925,2023-08-18 09:15:00,8572.85,-0.4499999999989086,-9.02307499999891,-8571.921249998964,MACD Reversal,950,8,-0.8571921249998964,2023,8,-10.71259769185005
99,2023-08-21 09:15:00,LONG,2023-08-21 10:15:00,8617.25,8560.37615,8639.36875,2023-08-25 10:15:00,8739.15,121.89999999999964,113.22179999999963,107560.70999999966,MACD Reversal,950,8,10.756070999999965,2023,8,0.0
100,2023-08-29 09:15:00,LONG,2023-08-29 10:15:00,8801.0,8742.9134,8964.602499999999,2023-09-12 09:15:00,9039.75,238.75,229.829625,206846.6625,MACD Reversal,900,8,20.68466625,2023,8,0.0
101,2023-09-14 10:15:00,LONG,2023-09-14 11:15:00,9100.45,9040.38703,9072.20625,2023-09-20 09:15:00,9145.7,45.25,36.126925,32514.2325,MACD Reversal,900,8,3.2514232499999998,2023,9,0.0
102,2023-09-20 10:15:00,LONG,2023-09-20 11:15:00,9168.25,9107.73955,9107.73955,2023-09-21 09:15:00,9146.0,-22.25,-31.407125,-26696.05625,MACD Reversal,850,8,-2.6696056250000004,2023,9,-2.6696056249999742
103,2023-09-25 12:15:00,LONG,2023-09-25 13:15:00,9127.7,9067.45718,9107.524375,2023-09-28 11:15:00,9128.5,0.7999999999992724,-8.328100000000727,-7495.290000000655,MACD Reversal,900,8,-0.7495290000000655,2023,9,-3.4191346250000265
104,2023-09-29 15:15:00,LONG,2023-10-03 09:15:00,9114.05,9053.89727,9053.89727,2023-10-03 09:15:00,9053.89727,-60.15272999999979,-69.23670363499978,-62313.03327149981,Initial SL Hit,900,8,-6.2313033271499805,2023,10,-9.650437952150014
105,2023-10-03 12:15:00,LONG,2023-10-03 13:15:00,9114.65,9054.49331,9054.49331,2023-10-03 14:15:00,9097.65,-17.0,-26.10615,-23495.535,MACD Reversal,900,8,-2.3495535000000003,2023,10,-11.999991452150027
