Trade No.,Portfolio,Date,Entry Price,Exit Price,Points,Qty,Slippage,PnL,ROI%,Index
45,1000000,2018-01-01,33993.86,33827.9,-165.95999999999913,30,6.778375683999997,-5182.151270519974,-0.5182151270519975,SENSEX
46,1000000,2018-01-04,33979.61,33980.91,1.3000000000029104,30,0.3890227777777808,27.329316666753886,0.0027329316666753886,SENSEX
46,1000000,2018-01-05,33980.91,34172.14,191.22999999999593,30,0.3890227777777808,5725.229316666545,0.5725229316666546,SENSEX
46,1000000,2018-01-08,34172.14,34331.51,159.37000000000262,30,0.3890227777777808,4769.429316666746,0.47694293166667456,SENSEX
46,1000000,2018-01-09,34331.51,34431.05,99.54000000000087,30,0.3890227777777808,2974.529316666693,0.2974529316666693,SENSEX
46,1000000,2018-01-10,34431.05,34405.63,-25.42000000000553,30,0.3890227777777808,-774.2706833334994,-0.07742706833334993,SENSEX
46,1000000,2018-01-11,34405.63,34499.54,93.91000000000349,30,0.3890227777777808,2805.6293166667715,0.2805629316666772,SENSEX
46,1000000,2018-01-12,34499.54,34558.16,58.62000000000262,30,0.3890227777777808,1746.929316666745,0.1746929316666745,SENSEX
46,1000000,2018-01-15,34558.16,34818.97,260.8099999999977,30,0.3890227777777808,7812.629316666597,0.7812629316666597,SENSEX
46,1000000,2018-01-16,34818.97,34794.2,-24.770000000004075,30,0.3890227777777808,-754.7706833334557,-0.07547706833334557,SENSEX
46,1000000,2018-01-17,34794.2,35076.53,282.33000000000175,30,0.3890227777777808,8458.229316666719,0.8458229316666719,SENSEX
46,1000000,2018-01-18,35076.53,35325.19,248.6600000000035,30,0.3890227777777808,7448.129316666772,0.7448129316666773,SENSEX
46,1000000,2018-01-19,35325.19,35501.84,176.64999999999418,30,0.3890227777777808,5287.829316666493,0.5287829316666492,SENSEX
46,1000000,2018-01-22,35501.84,35780.71,278.8700000000026,30,0.3890227777777808,8354.429316666745,0.8354429316666745,SENSEX
46,1000000,2018-01-23,35780.71,36144.85,364.1399999999994,30,0.3890227777777808,10912.529316666649,1.0912529316666648,SENSEX
46,1000000,2018-01-24,36144.85,36155.73,10.880000000004657,30,0.3890227777777808,314.72931666680626,0.03147293166668062,SENSEX
