,Signal Generated At,Trade Type,Entry Time,Entry Price,Initial SL,Final SL,Exit Time,Exit Price,Points Captured,After Costs,PnL,Remarks,Qty,Leverage,ROI%,Trade Year,Trade Month,DD%
0,2017-01-02 12:15:00,LONG,2017-01-02 13:15:00,26540.57,26381.32658,26381.32658,2017-01-09 15:15:00,26711.96,171.38999999999942,166.06474699999941,49819.42409999982,MACD Reversal,300,8,4.9819424099999825,2017,1,0.0
1,2017-01-10 10:15:00,LONG,2017-01-10 11:15:00,26863.63,26702.448220000002,27177.240833333333,2017-01-20 10:15:00,27199.24,335.6100000000006,330.20371300000056,99061.11390000017,MACD Reversal,300,8,9.906111390000017,2017,1,0.0
2,2017-01-24 11:15:00,LONG,2017-01-24 12:15:00,27268.5,27104.889,27476.671333333335,2017-02-01 09:15:00,27655.32,386.8199999999997,381.3276179999997,110585.0092199999,MACD Reversal,290,8,11.05850092199999,2017,1,0.0
3,2017-02-01 12:15:00,LONG,2017-02-01 13:15:00,28003.13,27835.111220000003,28123.292999999998,2017-02-09 11:15:00,28221.6,218.46999999999753,212.8475269999975,61725.782829999276,MACD Reversal,290,8,6.172578282999928,2017,2,0.0
4,2017-02-09 14:15:00,LONG,2017-02-09 15:15:00,28334.77,28164.76138,28258.359333333334,2017-02-13 12:15:00,28236.79,-97.97999999999956,-103.63715599999956,-29018.40367999988,TSL Hit,280,8,-2.9018403679999882,2017,2,-2.901840367999988
5,2017-02-13 14:15:00,LONG,2017-02-13 15:15:00,28360.7,28190.5358,28320.881666666664,2017-02-14 15:15:00,28297.35,-63.35000000000218,-69.01580500000219,-19324.42540000061,TSL Hit,280,8,-1.932442540000061,2017,2,-4.8342829080000485
6,2017-02-14 15:15:00,LONG,2017-02-15 09:15:00,28343.33,28173.27002,28173.27002,2017-02-15 09:15:00,28296.62,-46.710000000002765,-52.373995000002765,-14664.718600000775,MACD Reversal,280,8,-1.4664718600000775,2017,2,-6.300754768000125
7,2017-02-17 10:15:00,LONG,2017-02-17 11:15:00,28530.13,28358.949220000002,28641.086333333336,2017-02-28 14:15:00,28727.99,197.86000000000058,192.1341880000006,53797.572640000166,MACD Reversal,280,8,5.379757264000016,2017,2,-0.920997504000109
8,2017-03-01 12:15:00,LONG,2017-03-01 13:15:00,28950.23,28776.52862,28817.6595,2017-03-03 09:15:00,28776.52862,-173.7013799999986,-179.4740558619986,-50252.73564135961,Initial SL hit,280,8,-5.025273564135961,2017,3,-5.94627106813607
9,2017-03-06 09:15:00,LONG,2017-03-06 10:15:00,29050.34,28876.03796,28920.517999999996,2017-03-08 10:15:00,28876.03796,-174.30203999999867,-180.09467779599868,-50426.50978287963,Initial SL hit,280,8,-5.042650978287963,2017,3,-10.988922046424033
10,2017-03-10 11:15:00,LONG,2017-03-10 12:15:00,28986.86,28812.93884,28922.090333333334,2017-03-10 13:15:00,28884.78,-102.08000000000175,-107.86716400000175,-30202.80592000049,TSL Hit,280,8,-3.020280592000049,2017,3,-14.009202638424082
11,2017-03-14 10:15:00,LONG,2017-03-14 11:15:00,29457.92,29281.172479999997,29297.26483333333,2017-03-21 11:15:00,29429.24,-28.679999999996653,-34.568715999996655,-9333.553319999097,MACD Reversal,270,8,-0.9333553319999096,2017,3,-14.94255797042399
12,2017-03-24 11:15:00,LONG,2017-03-24 12:15:00,29467.55,29290.7447,29290.7447,2017-03-27 09:15:00,29290.7447,-176.8053,-182.68112947,-49323.9049569,Initial SL Hit,270,8,-4.93239049569,2017,3,-19.87494846611399
13,2017-03-28 13:15:00,LONG,2017-03-28 14:15:00,29419.39,29242.873659999997,29660.88116666667,2017-04-07 14:15:00,29695.5,276.1100000000006,270.19851100000056,72953.59797000015,MACD Reversal,270,8,7.295359797000015,2017,3,-12.579588669113978
14,2017-04-11 14:15:00,LONG,2017-04-11 15:15:00,29804.24,29625.41456,29747.523333333334,2017-04-12 09:15:00,29625.41456,-178.82544000000053,-184.76840545600052,-49887.46947312014,Initial SL hit,270,8,-4.988746947312014,2017,4,-17.56833561642599
15,2017-04-21 10:15:00,LONG,2017-04-21 11:15:00,29498.84,29321.84696,29321.84696,2017-04-21 12:15:00,29321.84696,-176.9930400000012,-182.8751086960012,-49376.279347920325,Initial SL Hit,270,8,-4.937627934792033,2017,4,-22.505963551218024
16,2017-04-24 10:15:00,LONG,2017-04-24 11:15:00,29513.12,29336.041279999998,29714.085166666664,2017-05-02 11:15:00,29858.21,345.09000000000015,339.15286700000013,91571.27409000004,MACD Reversal,270,8,9.157127409000003,2017,4,-13.348836142218019
17,2017-05-02 12:15:00,LONG,2017-05-02 13:15:00,29927.63,29748.06422,29811.129166666666,2017-05-03 14:15:00,29892.39,-35.2400000000016,-41.2220020000016,-11129.940540000433,MACD Reversal,270,8,-1.1129940540000434,2017,5,-14.461830196218063
18,2017-05-04 11:15:00,LONG,2017-05-04 12:15:00,30077.6,29897.1344,29926.22683333333,2017-05-05 11:15:00,29897.1344,-180.46559999999954,-186.46307343999953,-50345.029828799874,Initial SL hit,270,8,-5.034502982879988,2017,5,-19.496333179098052
19,2017-05-09 12:15:00,LONG,2017-05-09 13:15:00,30002.56,29822.54464,29822.54464,2017-05-09 15:15:00,29931.61,-70.95000000000073,-76.94341700000072,-20774.722590000194,MACD Reversal,270,8,-2.0774722590000194,2017,5,-21.57380543809807
20,2017-05-10 09:15:00,LONG,2017-05-10 10:15:00,30197.66,30016.47404,30336.166,2017-05-19 12:15:00,30394.3,196.63999999999942,190.58080399999943,49551.00903999985,MACD Reversal,260,8,4.955100903999985,2017,5,-16.618704534098086
