Signal Generated At,Trade Type,Entry Date,Entry Time,Entry Price,Initial SL,Final SL,Exit Time,Exit Price,Points Captured,Slippages,After Costs,PnL,Remarks,Max Qty,RPT Qty,Qty,Leverage,ROI%,Trade Year,Trade Month,DD%,Index,Cumulative PnL,Cumulative ROI%,Running Max ROI%,Drawdown
2017-01-25 11:45:00,LONG,2017-01-25,2024-09-23 12:15:00,7739.8,7688.6,7958.255454545453,2017-01-30 12:15:00,7954.1,214.30000000000015,1.5693900000000005,212.73061000000015,182948.32460000017,TSL Hit,860.0,651.041666666669,860.0,2,1.8294832460000017,2017,1,0.0,FINNIFTY,1300544.5187499996,13.005445187499996,13.005445187499996,0.0
2017-01-27 10:45:00,LONG,2017-01-27,2024-09-23 11:15:00,8669.1,8610.05,8643.846363636361,2017-01-30 13:45:00,8636.45,-32.64999999999964,1.7305550000000005,-34.38055499999964,-39709.541024999584,TSL Hit,1155.0,564.4933672029249,1155.0,3,-0.3970954102499958,2017,1,-1.191286230749988,NIFTY,1260834.977725,12.60834977725,13.005445187499996,-0.39709541024999595
2017-01-27 12:15:00,LONG,2017-01-27,2024-09-23 13:15:00,19729.2,19276.35,19548.20545454545,2017-01-31 09:15:00,19535.7,-193.5,3.92649,-197.42649,-67125.00660000001,TSL Hit,340.0,73.60789076588975,340.0,2,-0.6712500659999999,2017,1,-2.0137501980000003,BANKNIFTY,1193709.971125,11.93709971125,13.005445187499996,-1.0683454762499967
2017-01-31 13:15:00,LONG,2017-01-31,2024-09-23 13:45:00,7961.05,7905.2,7905.2,2017-01-31 15:15:00,7905.2,-55.85000000000037,1.5866250000000002,-57.43662500000036,-47959.5818750003,Initial SL Hit,835.0,596.836765144729,835.0,2,-0.47959581875000307,2017,1,-1.4387874562500098,FINNIFTY,1145750.3892499995,11.457503892499997,13.005445187499996,-1.5479412949999993
2017-02-01 13:45:00,LONG,2017-02-01,2024-09-23 14:15:00,8692.55,8540.7,8728.398181818182,2017-02-01 15:15:00,8715.5,22.950000000000728,1.740805,21.20919500000073,24390.574250000835,TSL Hit,1150.0,219.5148721325891,1150.0,3,0.24390574250000832,2017,2,-0.4595690032499622,NIFTY,1170140.9635000003,11.701409635000005,13.005445187499996,-1.3040355524999914
2017-02-01 10:15:00,LONG,2017-02-01,2024-09-23 10:45:00,7977.65,7905.1,7952.065454545456,2017-02-01 11:15:00,7931.65,-46.0,1.59093,-47.59093,-39738.42655,TSL Hit,835.0,459.45325063175284,835.0,2,-0.3973842655,2017,2,-2.63094025275001,FINNIFTY,1130402.5369500003,11.304025369500005,13.005445187499996,-1.7014198179999909
2017-02-01 13:15:00,LONG,2017-02-01,2024-09-23 13:45:00,8100.75,7919.05,8148.624545454544,2017-02-01 15:15:00,8136.8,36.05000000000018,1.623755,34.42624500000018,28401.65212500015,TSL Hit,825.0,183.45257750871417,825.0,2,0.2840165212500015,2017,2,-1.778890689000006,FINNIFTY,1158804.1890750006,11.588041890750006,13.005445187499996,-1.41740329674999
2017-02-02 11:15:00,LONG,2017-02-02,2024-09-23 12:15:00,20005.65,19748.25,20418.052727272727,2017-02-06 11:15:00,20416.65,411.0,4.042230000000001,406.95777,136330.85295,TSL Hit,335.0,129.50012950012876,335.0,2,1.3633085295,2017,2,0.0,BANKNIFTY,1295135.0420250006,12.951350420250005,13.005445187499996,-0.05409476724999074
2017-02-02 09:15:00,LONG,2017-02-02,2024-09-23 09:45:00,8725.15,8675.75,8739.258181818182,2017-02-02 14:45:00,8729.25,4.100000000000364,1.7454400000000003,2.3545600000003635,2695.971200000416,TSL Hit,1145.0,674.7638326585745,1145.0,3,0.026959712000004132,2017,2,-0.3786898672499497,NIFTY,1297831.013225001,12.978310132250009,13.005445187499996,-0.02713505524998716
2017-02-02 15:15:00,LONG,2017-02-03,2024-09-23 09:15:00,8140.3,8106.75,8237.030909090909,2017-02-06 10:45:00,8226.1,85.80000000000018,1.6366400000000003,84.16336000000018,69013.95520000016,TSL Hit,820.0,993.5419771485291,820.0,2,0.6901395520000015,2017,2,0.0,FINNIFTY,1366844.9684250013,13.66844968425001,13.66844968425001,0.0
2017-02-06 11:15:00,LONG,2017-02-06,2024-09-23 11:45:00,8227.5,8182.9,8227.15909090909,2017-02-07 13:45:00,8224.25,-3.25,1.645175,-4.895175,-3965.09175,TSL Hit,810.0,747.3841554558982,810.0,2,-0.0396509175,2017,2,-0.1189527525000002,FINNIFTY,1362879.8766750013,13.62879876675001,13.66844968425001,-0.039650917499999494
2017-02-06 13:45:00,LONG,2017-02-06,2024-09-23 14:15:00,8802.65,8770.2,8770.2,2017-02-07 11:15:00,8770.2,-32.44999999999891,1.757285,-34.20728499999891,-38825.26847499876,Initial SL Hit,1135.0,1027.2213662044517,1135.0,3,-0.3882526847499876,2017,2,-1.9762140577499387,NIFTY,1324054.6082000027,13.240546082000023,13.66844968425001,-0.42790360224998736
2017-02-06 11:45:00,LONG,2017-02-06,2024-09-23 12:15:00,8804.1,8793.15,8793.15,2017-02-06 13:15:00,8793.15,-10.950000000000728,1.759725,-12.709725000000727,-14425.537875000826,Initial SL Hit,1135.0,3044.1400304411986,1135.0,3,-0.14425537875000824,2017,2,-0.8114560034999752,NIFTY,1309629.0703250018,13.096290703250014,13.66844968425001,-0.5721589809999958
2017-02-09 14:15:00,LONG,2017-02-09,2024-09-23 14:45:00,8777.65,8752.85,8793.019999999999,2017-02-10 14:45:00,8792.1,14.450000000000728,1.7569750000000002,12.693025000000729,14470.048500000828,TSL Hit,1140.0,1344.086021505416,1140.0,3,0.14470048500000826,2017,2,-1.5421126027499137,NIFTY,1324099.1188250026,13.240991188250023,13.66844968425001,-0.4274584959999874
2017-02-10 09:45:00,LONG,2017-02-10,2024-09-23 10:15:00,8191.95,8105.25,8134.089090909086,2017-02-10 14:45:00,8133.2,-58.75,1.632515,-60.382515,-49211.749725,TSL Hit,815.0,384.46751249519497,815.0,2,-0.49211749725,2017,2,-1.5953052442499995,FINNIFTY,1274887.3691000026,12.748873691000023,13.66844968425001,-0.9195759932499872
2017-02-13 14:45:00,LONG,2017-02-13,2024-09-23 15:15:00,8163.7,8099.9,8154.652727272725,2017-02-14 09:15:00,8147.1,-16.599999999999454,1.63108,-18.23107999999945,-14858.330199999555,TSL Hit,815.0,522.4660397074175,815.0,2,-0.14858330199999553,2017,2,-2.0410551502499867,FINNIFTY,1260029.038900003,12.600290389000028,13.66844968425001,-1.0681592952499823
2017-02-14 09:45:00,LONG,2017-02-14,2024-09-23 10:15:00,8167.4,8132.7,8132.7,2017-02-14 12:15:00,8132.7,-34.69999999999982,1.63001,-36.33000999999982,-29608.95814999985,Initial SL Hit,815.0,960.6147934678244,815.0,2,-0.29608958149999853,2017,2,-2.9293238947499827,FINNIFTY,1230420.0807500032,12.30420080750003,13.66844968425001,-1.364248876749981
2017-02-14 14:15:00,LONG,2017-02-14,2024-09-23 14:45:00,8806.45,8779.7,8779.7,2017-02-15 09:15:00,8777.65,-28.80000000000109,1.75841,-30.558410000001093,-34683.795350001245,Gap Open Outside ISL,1135.0,1246.1059190031153,1135.0,3,-0.3468379535000124,2017,2,-2.5826264632499507,NIFTY,1195736.285400002,11.957362854000017,13.66844968425001,-1.711086830249993
2017-02-14 14:15:00,LONG,2017-02-14,2024-09-23 14:45:00,8162.05,8121.1,8182.841818181818,2017-02-15 09:45:00,8176.6,14.550000000000182,1.633865,12.916135000000182,10526.650025000148,TSL Hit,815.0,814.0008140008176,815.0,2,0.10526650025000146,2017,2,-2.613524393999977,FINNIFTY,1206262.9354250021,12.062629354250019,13.66844968425001,-1.6058203299999914
2017-02-15 10:15:00,LONG,2017-02-15,2024-09-23 10:45:00,8180.15,8150.6,8150.6,2017-02-15 11:15:00,8150.6,-29.549999999999272,1.633075,-31.183074999999278,-25414.20612499941,Initial SL Hit,815.0,1128.0315848844045,815.0,2,-0.2541420612499941,2017,2,-3.3759505777499594,FINNIFTY,1180848.7293000028,11.808487293000026,13.66844968425001,-1.8599623912499847
2017-02-15 15:15:00,LONG,2017-02-16,2024-09-23 09:15:00,8149.6,8132.1,8132.1,2017-02-16 09:15:00,8132.1,-17.5,1.62817,-19.12817,-15685.099400000001,Initial SL Hit,820.0,1904.7619047619048,820.0,2,-0.156850994,2017,2,-3.846503559749959,FINNIFTY,1165163.6299000029,11.651636299000026,13.66844968425001,-2.016813385249984
2017-02-16 12:45:00,LONG,2017-02-16,2024-09-23 13:15:00,8169.4,8125.4,8376.554545454543,2017-02-17 11:15:00,8352.8,183.39999999999964,1.6522199999999998,181.74777999999964,148124.44069999972,TSL Hit,815.0,757.5757575757575,815.0,2,1.4812444069999968,2017,2,0.0,FINNIFTY,1313288.0706000025,13.132880706000023,13.66844968425001,-0.5355689782499873
2017-02-16 11:45:00,LONG,2017-02-16,2024-09-23 12:15:00,8773.85,8727.25,8835.980909090906,2017-02-17 11:15:00,8831.15,57.29999999999927,1.7605000000000002,55.53949999999927,63315.02999999918,TSL Hit,1140.0,715.3075822603664,1140.0,3,0.6331502999999918,2017,2,-0.683175563249975,NIFTY,1376603.1006000016,13.766031006000015,13.766031006000015,0.0
2017-02-17 11:45:00,LONG,2017-02-17,2024-09-23 12:15:00,8377.2,8312.85,8312.85,2017-02-17 13:15:00,8312.85,-64.35000000000036,1.6690050000000003,-66.01900500000036,-52485.108975000294,Initial SL Hit,795.0,518.0005180005151,795.0,2,-0.5248510897500029,2017,2,-1.5745532692500088,FINNIFTY,1324117.9916250014,13.241179916250012,13.766031006000015,-0.5248510897500029
2017-02-17 10:15:00,LONG,2017-02-17,2024-09-23 11:15:00,20707.2,20210.25,20681.415454545444,2017-02-21 10:15:00,20648.65,-58.54999999999927,4.135585000000001,-62.68558499999927,-20059.38719999977,TSL Hit,320.0,67.07582922493869,320.0,2,-0.20059387199999767,2017,2,-0.6017816159999931,BANKNIFTY,1304058.6044250017,13.040586044250015,13.766031006000015,-0.7254449617500001
2017-02-17 13:45:00,LONG,2017-02-17,2024-09-23 14:15:00,8830.2,8809.05,8849.424545454543,2017-02-20 12:45:00,8848.5,18.299999999999272,1.76787,16.532129999999274,18681.306899999177,TSL Hit,1130.0,1576.0441292355101,1130.0,3,0.1868130689999918,2017,2,-1.2826626547499629,NIFTY,1322739.911325001,13.227399113250007,13.766031006000015,-0.5386318927500078
2017-02-17 11:45:00,LONG,2017-02-17,2024-09-23 12:15:00,8846.8,8814.35,8814.35,2017-02-17 13:15:00,8814.35,-32.44999999999891,1.7661150000000003,-34.21611499999891,-38664.20994999877,Initial SL Hit,1130.0,1027.2213662044517,1130.0,3,-0.3866420994999877,2017,2,-1.843101861749938,NIFTY,1284075.701375002,12.84075701375002,13.766031006000015,-0.9252739922499948
2017-02-20 14:15:00,LONG,2017-02-20,2024-09-23 14:45:00,8866.65,8844.45,8950.150909090908,2017-02-22 10:45:00,8943.8,77.14999999999964,1.7810449999999998,75.36895499999963,85166.91914999958,TSL Hit,1130.0,1501.5015015015754,1130.0,3,0.851669191499996,2017,2,0.0,NIFTY,1369242.6205250015,13.692426205250015,13.766031006000015,-0.0736048007499992
2017-02-20 11:15:00,LONG,2017-02-20,2024-09-23 11:45:00,8287.2,8252.4,8288.39909090909,2017-02-20 12:45:00,8287.9,0.6999999999989086,1.65751,-0.9575100000010914,-770.7955500008787,TSL Hit,805.0,957.8544061302382,805.0,2,-0.007707955500008767,2017,2,-1.5976771357500343,FINNIFTY,1368471.8249750007,13.684718249750008,13.766031006000015,-0.08131275625000711
2017-02-21 14:15:00,LONG,2017-02-21,2024-09-23 14:45:00,8363.1,8309.35,8415.064545454548,2017-02-22 09:45:00,8407.1,44.0,1.6770200000000002,42.32298,33646.7691,TSL Hit,795.0,620.1550387596899,795.0,2,0.336467691,2017,2,-0.5882740627500347,FINNIFTY,1402118.5940750006,14.021185940750007,14.021185940750007,0.0
2017-02-22 11:15:00,LONG,2017-02-22,2024-09-23 11:45:00,8944.15,8920.8,8920.8,2017-02-22 12:45:00,8920.8,-23.350000000000364,1.7864949999999995,-25.13649500000036,-28152.874400000408,Initial SL Hit,1120.0,1427.5517487508698,1120.0,3,-0.28152874400000405,2017,2,-0.8445862320000117,NIFTY,1373965.7196750003,13.739657196750002,14.021185940750007,-0.2815287440000045
2017-02-22 13:15:00,LONG,2017-02-22,2024-09-23 13:45:00,8933.6,8905.5,8962.212727272725,2017-02-23 11:15:00,8958.95,25.350000000000364,1.7892550000000005,23.560745000000363,26388.034400000408,TSL Hit,1120.0,1186.2396204033062,1120.0,3,0.2638803440000041,2017,2,-0.0529451999999999,NIFTY,1400353.7540750008,14.003537540750006,14.021185940750007,-0.017648400000000564
2017-02-22 10:15:00,LONG,2017-02-22,2024-09-23 10:45:00,8414.9,8353.3,8405.81545454545,2017-02-23 10:15:00,8402.2,-12.699999999998909,1.68171,-14.38170999999891,-11361.550899999138,TSL Hit,790.0,541.1255411255379,790.0,2,-0.11361550899999136,2017,2,-0.929120589750008,FINNIFTY,1388992.2031750015,13.889922031750014,14.021185940750007,-0.1312639089999923
2017-02-22 10:15:00,LONG,2017-02-22,2024-09-23 11:15:00,20944.65,20652.3,20652.3,2017-02-27 14:15:00,20652.3,-292.3500000000022,4.159695,-296.5096950000022,-94883.10240000069,Initial SL hit,320.0,114.01858502935893,320.0,2,-0.948831024000007,2017,2,-3.448274688000014,BANKNIFTY,1294109.1007750009,12.941091007750007,14.021185940750007,-1.0800949329999998
2017-02-23 11:45:00,LONG,2017-02-23,2024-09-23 12:15:00,8960.7,8943.1,8943.1,2017-02-23 14:45:00,8943.1,-17.600000000000364,1.7903800000000003,-19.390380000000363,-21620.273700000405,Initial SL Hit,1115.0,1893.9393939393549,1115.0,3,-0.21620273700000406,2017,2,-0.7015534110000115,NIFTY,1272488.8270750004,12.724888270750004,14.021185940750007,-1.296297670000003
2017-02-23 13:15:00,LONG,2017-02-23,2024-09-23 13:45:00,8433.0,8384.0,8384.0,2017-02-23 14:15:00,8384.0,-49.0,1.6817,-50.6817,-40038.543,Initial SL Hit,790.0,680.2721088435375,790.0,2,-0.40038543,2017,2,-2.6628274649999994,FINNIFTY,1232450.2840750003,12.324502840750004,14.021185940750007,-1.696683100000003
2017-02-23 10:45:00,LONG,2017-02-23,2024-09-23 11:15:00,8406.15,8385.5,8385.5,2017-02-23 12:15:00,8385.5,-20.64999999999964,1.6791650000000002,-22.32916499999964,-17751.68617499971,Initial SL Hit,795.0,1614.205004035541,795.0,2,-0.17751686174999715,2017,2,-1.461671174999999,FINNIFTY,1214698.5979000006,12.146985979000007,14.021185940750007,-1.8741999617499996
2017-02-27 13:15:00,LONG,2017-02-27,2024-09-23 13:45:00,8339.95,8324.1,8324.1,2017-02-27 14:15:00,8324.1,-15.850000000000364,1.6664050000000004,-17.516405000000365,-14013.124000000294,Initial SL Hit,800.0,2103.049421661361,800.0,2,-0.1401312400000029,2017,2,-3.083221185000008,FINNIFTY,1200685.4739000003,12.006854739000005,14.021185940750007,-2.014331201750002
2017-03-01 13:15:00,LONG,2017-03-01,2024-09-23 14:15:00,20791.1,20581.9,20581.9,2017-03-02 14:15:00,20581.9,-209.1999999999971,4.1373,-213.3372999999971,-68267.93599999908,Initial SL Hit,320.0,159.33715742511376,320.0,2,-0.6826793599999906,2017,3,-5.496312767999985,BANKNIFTY,1132417.5379000013,11.324175379000014,14.021185940750007,-2.697010561749993
2017-03-01 11:15:00,LONG,2017-03-01,2024-09-23 11:45:00,8370.45,8313.1,8378.102727272722,2017-03-01 15:15:00,8372.7,2.25,1.6743150000000002,0.5756849999999998,457.6695749999999,TSL Hit,795.0,581.226387677997,795.0,2,0.004576695749999966,2017,3,-3.0694910977500083,FINNIFTY,1132875.2074750012,11.328752074750014,14.021185940750007,-2.692433865999993
2017-03-01 11:15:00,LONG,2017-03-01,2024-09-23 11:45:00,8936.15,8927.35,8927.35,2017-03-01 12:45:00,8927.35,-8.799999999999272,1.78635,-10.586349999999271,-11856.711999999185,Initial SL Hit,1120.0,3787.8787878791013,1120.0,3,-0.11856711999999182,2017,3,-1.0572547709999878,NIFTY,1121018.495475002,11.210184954750021,14.021185940750007,-2.8110009859999856
2017-03-01 13:15:00,LONG,2017-03-01,2024-09-23 13:45:00,8938.35,8927.0,8988.505454545457,2017-03-02 10:45:00,8983.35,45.0,1.7921700000000005,43.20783,48392.7696,TSL Hit,1120.0,2936.857562408129,1120.0,3,0.483927696,2017,3,0.0,NIFTY,1169411.265075002,11.694112650750021,14.021185940750007,-2.3270732899999853
2017-03-02 10:45:00,LONG,2017-03-02,2024-09-23 11:15:00,8418.0,8362.75,8362.75,2017-03-02 14:15:00,8362.75,-55.25,1.678075,-56.928075,-44973.179249999994,Initial SL Hit,790.0,603.3182503770739,790.0,2,-0.44973179249999995,2017,3,-4.418686475250008,FINNIFTY,1124438.085825002,11.244380858250022,14.021185940750007,-2.776805082499985
2017-03-03 13:15:00,LONG,2017-03-03,2024-09-23 13:45:00,8244.1,8221.2,8319.08454545454,2017-03-06 10:15:00,8316.55,72.44999999999891,1.656065,70.79393499999891,57343.087349999114,TSL Hit,810.0,1455.6040756914351,810.0,2,0.573430873499991,2017,3,-2.6983938547500337,FINNIFTY,1181781.173175001,11.817811731750012,14.021185940750007,-2.2033742089999944
2017-03-06 13:15:00,LONG,2017-03-06,2024-09-23 14:15:00,20627.1,20462.1,20624.76909090909,2017-03-08 10:15:00,20595.5,-31.599999999998545,4.12226,-35.72225999999854,-11609.734499999526,TSL Hit,325.0,202.020202020202,325.0,2,-0.11609734499999526,2017,3,-5.844604802999971,BANKNIFTY,1170171.4386750015,11.701714386750018,14.021185940750007,-2.319471553999989
2017-03-06 09:45:00,LONG,2017-03-06,2024-09-23 10:15:00,8957.25,8884.5,8955.009090909092,2017-03-07 09:15:00,8954.35,-2.899999999999636,1.79116,-4.691159999999636,-5230.643399999594,TSL Hit,1115.0,458.19014891179836,1115.0,3,-0.05230643399999593,2017,3,-0.1569193019999879,NIFTY,1164940.7952750018,11.649407952750021,14.021185940750007,-2.3717779879999856
2017-03-07 10:15:00,LONG,2017-03-07,2024-09-23 10:45:00,8291.4,8275.75,8275.75,2017-03-07 12:45:00,8275.75,-15.649999999999636,1.6567150000000002,-17.306714999999635,-13931.905574999706,Initial SL Hit,805.0,2129.925452609208,805.0,2,-0.13931905574999703,2017,3,-3.116351022000025,FINNIFTY,1151008.889700002,11.510088897000024,14.021185940750007,-2.5110970437499827
2017-03-08 14:15:00,LONG,2017-03-08,2024-09-23 14:45:00,8293.5,8246.2,8344.132727272729,2017-03-10 10:15:00,8341.1,47.60000000000037,1.66346,45.93654000000036,36978.91470000029,TSL Hit,805.0,704.721634954204,805.0,2,0.369789147000003,2017,3,-2.006983581000016,FINNIFTY,1187987.8044000024,11.879878044000026,14.021185940750007,-2.1413078967499803
