,Signal Generated At,Trade Type,Entry Date,Entry Time,Entry Price,Initial SL,Final SL,Exit Time,Exit Price,Points Captured,Slippages,After Costs,PnL,Remarks,Max Qty,RPT Qty,Qty,Leverage,ROI%,Trade Year,Trade Month,DD%
22,2017-05-25 12:15:00,LONG,2017-05-25,13:15:00,22833.15,22471.35,23319.86090909091,2017-05-31 10:15:00,23275.05,441.8999999999978,4.61082,437.2891799999978,577221.7175999972,TSL Hit,1320,276.39579878385626,1320,3,5.772217175999971,2017,5,0.0
23,2017-05-31 11:15:00,LONG,2017-05-31,12:15:00,23309.5,23213.15,23393.228181818173,2017-06-01 09:15:00,23316.45,6.950000000000728,4.662595,2.287405000000728,2950.752450000939,TSL Hit,1290,1037.8827192527401,1290,3,0.02950752450000939,2017,5,0.0
24,2017-06-02 15:15:00,LONG,2017-06-05,09:15:00,23397.75,23310.95,23475.731818181826,2017-06-07 11:15:00,23474.5,76.75,4.687225000000001,72.062775,91880.038125,TSL Hit,1275,1152.0737327189036,1275,3,0.9188003812500002,2017,6,0.0
25,2017-06-07 12:15:00,LONG,2017-06-07,13:15:00,23501.9,23391.6,23671.835454545453,2017-06-12 09:15:00,23560.6,58.69999999999709,4.70625,53.99374999999709,68842.03124999629,TSL Hit,1275,906.6183136899126,1275,3,0.6884203124999629,2017,6,0.0
26,2017-06-16 12:15:00,LONG,2017-06-16,13:15:00,23462.75,23311.9,23615.076363636363,2017-06-19 12:15:00,23604.45,141.70000000000073,4.70672,136.99328000000074,174666.43200000093,TSL Hit,1275,662.910175671203,1275,3,1.7466643200000094,2017,6,0.0
27,2017-06-19 13:15:00,LONG,2017-06-19,14:15:00,23711.2,23478.85,23874.011818181814,2017-06-22 12:15:00,23849.85,138.64999999999782,4.756105000000001,133.89389499999783,168706.30769999727,TSL Hit,1260,430.3851947492966,1260,3,1.6870630769999728,2017,6,0.0
28,2017-06-29 13:15:00,LONG,2017-06-29,14:15:00,23240.3,23125.2,23125.2,2017-06-30 09:15:00,23125.2,-115.09999999999854,4.636550000000001,-119.73654999999854,-154460.14949999814,Initial SL Hit,1290,868.8097306689945,1290,3,-1.5446014949999813,2017,6,-1.5446014949999807
29,2017-07-03 14:15:00,LONG,2017-07-03,15:15:00,23278.65,23144.5,23332.51818181819,2017-07-05 12:15:00,23319.7,41.04999999999927,4.659835000000001,36.39016499999927,46943.31284999906,TSL Hit,1290,745.4342154304802,1290,3,0.4694331284999906,2017,7,-1.0751683664999874
30,2017-07-06 09:15:00,LONG,2017-07-06,10:15:00,23446.15,23273.2,23690.098181818183,2017-07-10 15:15:00,23644.45,198.29999999999927,4.709060000000001,193.59093999999928,246828.44849999907,TSL Hit,1275,578.2017924255541,1275,3,2.4682844849999905,2017,7,0.0
31,2017-07-11 10:15:00,LONG,2017-07-11,11:15:00,23693.05,23506.15,23899.629999999997,2017-07-13 11:15:00,23874.5,181.45000000000073,4.756755000000001,176.69324500000073,222633.48870000092,TSL Hit,1260,535.0454788657098,1260,3,2.226334887000009,2017,7,0.0
32,2017-07-13 12:15:00,LONG,2017-07-13,13:15:00,23889.2,23604.05,24003.859999999997,2017-07-17 11:15:00,23975.1,85.89999999999782,4.78643,81.11356999999782,102203.09819999726,TSL Hit,1260,350.692617920391,1260,3,1.0220309819999727,2017,7,0.0
33,2017-07-18 12:15:00,LONG,2017-07-18,13:15:00,24104.75,23950.0,24135.00181818181,2017-07-19 13:15:00,24130.55,25.799999999999272,4.823530000000001,20.97646999999927,26115.705149999092,TSL Hit,1245,646.2035541195477,1245,3,0.2611570514999909,2017,7,0.0
34,2017-07-20 10:15:00,LONG,2017-07-20,11:15:00,24290.4,24099.25,24099.25,2017-07-21 12:15:00,24099.25,-191.15000000000146,4.838965,-195.98896500000146,-241066.4269500018,Initial SL Hit,1230,523.149359142031,1230,3,-2.410664269500018,2017,7,-2.4106642695000176
35,2017-07-24 11:15:00,LONG,2017-07-24,12:15:00,24404.8,24079.2,25000.145454545443,2017-07-27 12:15:00,24958.6,553.7999999999993,4.9363399999999995,548.8636599999993,675102.3017999991,TSL Hit,1230,307.1253071253085,1230,3,6.751023017999991,2017,7,0.0
36,2017-07-27 13:15:00,LONG,2017-07-27,14:15:00,25016.35,24676.45,24676.45,2017-07-28 13:15:00,24676.45,-339.8999999999978,4.96928,-344.86927999999784,-413843.13599999744,Initial SL Hit,1200,294.2041776993252,1200,3,-4.1384313599999745,2017,7,-4.138431359999977
37,2017-07-31 14:15:00,LONG,2017-07-31,15:15:00,25115.4,24841.55,25140.780909090907,2017-08-02 11:15:00,25121.05,5.649999999997817,5.023645,0.6263549999978171,751.6259999973805,TSL Hit,1200,365.16341062625236,1200,3,0.007516259999973805,2017,7,-4.130915100000003
38,2017-08-07 09:15:00,LONG,2017-08-07,10:15:00,24947.8,24627.25,24627.25,2017-08-08 09:15:00,24627.25,-320.5499999999993,4.957505,-325.5075049999993,-390609.0059999992,Initial SL Hit,1200,311.9638121977858,1200,3,-3.906090059999992,2017,8,-8.037005159999993
39,2017-08-14 15:15:00,LONG,2017-08-16,09:15:00,24134.6,24075.1,24075.1,2017-08-16 09:15:00,24075.1,-59.5,4.82097,-64.32097,-80079.60765,Initial SL Hit,1245,1680.672268907563,1245,3,-0.8007960765000001,2017,8,-8.837801236499992
40,2017-08-16 14:15:00,LONG,2017-08-16,15:15:00,24458.15,23948.3,24421.13,2017-08-17 09:15:00,24377.75,-80.40000000000146,4.883590000000001,-85.28359000000145,-104898.81570000178,TSL Hit,1230,196.13611846621473,1230,3,-1.048988157000018,2017,8,-9.88678939350001
41,2017-08-17 11:15:00,LONG,2017-08-17,12:15:00,24330.8,24215.35,24215.35,2017-08-17 14:15:00,24215.35,-115.45000000000073,4.854615,-120.30461500000072,-147974.6764500009,Initial SL Hit,1230,866.1758336942345,1230,3,-1.479746764500009,2017,8,-11.366536158000017
42,2017-08-23 13:15:00,LONG,2017-08-23,14:15:00,24190.95,23966.65,24325.630909090898,2017-08-30 12:15:00,24321.1,130.14999999999782,4.851205,125.29879499999782,155996.9997749973,TSL Hit,1245,445.831475702186,1245,3,1.559969997749973,2017,8,-9.806566160250043
43,2017-08-31 10:15:00,LONG,2017-08-31,11:15:00,24260.05,24219.1,24219.1,2017-08-31 11:15:00,24219.1,-40.95000000000073,4.8479149999999995,-45.79791500000073,-56331.43545000089,Initial SL Hit,1230,2442.0024420023988,1230,3,-0.563314354500009,2017,8,-10.36988051475005
44,2017-08-31 13:15:00,LONG,2017-08-31,14:15:00,24291.25,24207.75,24463.50909090909,2017-09-01 12:15:00,24461.45,170.20000000000073,4.8752699999999995,165.32473000000073,203349.4179000009,TSL Hit,1230,1197.6047904191616,1230,3,2.033494179000009,2017,8,-8.336386335750042
45,2017-09-01 15:15:00,LONG,2017-09-04,09:15:00,24449.8,24392.1,24392.1,2017-09-04 09:15:00,24392.1,-57.70000000000073,4.884189999999999,-62.584190000000724,-76978.55370000089,Initial SL Hit,1230,1733.1022530329071,1230,3,-0.769785537000009,2017,9,-9.106171872750053
46,2017-09-07 12:15:00,LONG,2017-09-07,13:15:00,24353.05,24254.4,24254.4,2017-09-07 15:15:00,24254.4,-98.64999999999782,4.860745,-103.51074499999781,-127318.21634999731,Initial SL Hit,1230,1013.6847440446246,1230,3,-1.2731821634999732,2017,9,-10.379354036250028
47,2017-09-08 11:15:00,LONG,2017-09-08,12:15:00,24369.6,24248.15,24737.79090909091,2017-09-11 14:15:00,24679.8,310.2000000000007,4.90494,305.2950600000007,375512.92380000086,TSL Hit,1230,823.3841086867221,1230,3,3.7551292380000088,2017,9,-6.624224798250019
48,2017-09-12 10:15:00,LONG,2017-09-12,11:15:00,24793.7,24629.3,25079.19272727273,2017-09-18 12:15:00,25051.35,257.6499999999978,4.984505,252.6654949999978,306988.57642499736,TSL Hit,1215,608.2725060827197,1215,3,3.0698857642499737,2017,9,-3.5543390340000443
49,2017-09-19 10:15:00,LONG,2017-09-19,11:15:00,25050.55,24993.3,24993.3,2017-09-20 09:15:00,24984.65,-65.89999999999782,5.00352,-70.90351999999781,-85084.22399999737,Gap Open Outside ISL,1200,1746.7248908296942,1200,3,-0.8508422399999737,2017,9,-4.4051812740000145
50,2017-09-26 15:15:00,LONG,2017-09-27,09:15:00,24212.05,24017.5,24017.5,2017-09-27 10:15:00,24017.5,-194.54999999999927,4.822955,-199.37295499999928,-248219.3289749991,Initial SL Hit,1245,514.0066820868691,1245,3,-2.482193289749991,2017,9,-6.887374563750008
51,2017-09-29 12:15:00,LONG,2017-09-29,13:15:00,24179.8,23754.45,24125.366363636364,2017-10-04 11:15:00,24115.55,-64.25,4.829535,-69.07953499999999,-86004.021075,TSL Hit,1245,235.10050546608755,1245,3,-0.86004021075,2017,9,-7.747414774500008
52,2017-10-06 13:15:00,LONG,2017-10-06,14:15:00,24196.25,24040.75,24342.88818181818,2017-10-10 12:15:00,24335.1,138.84999999999854,4.853135,133.99686499999854,166826.0969249982,TSL Hit,1245,643.0868167202573,1245,3,1.668260969249982,2017,10,-6.079153805250023
53,2017-10-10 13:15:00,LONG,2017-10-10,14:15:00,24365.45,24242.75,24427.55,2017-10-11 12:15:00,24413.05,47.599999999998545,4.8778500000000005,42.72214999999854,52548.24449999821,TSL Hit,1230,814.99592502037,1230,3,0.5254824449999821,2017,10,-5.553671360250043
54,2017-10-13 10:15:00,LONG,2017-10-13,11:15:00,24673.65,24072.65,24740.333636363634,2017-10-17 11:15:00,24723.7,50.04999999999927,4.939735000000001,45.11026499999927,54808.97197499912,TSL Hit,1215,166.38935108153078,1215,3,0.5480897197499912,2017,10,-5.005581640500054
55,2017-10-24 11:15:00,LONG,2017-10-24,12:15:00,24258.15,23986.9,25149.129090909082,2017-10-25 14:15:00,25069.0,810.8499999999985,4.932715,805.9172849999985,991278.2605499981,TSL Hit,1230,368.66359447004606,1230,3,9.91278260549998,2017,10,0.0
56,2017-10-25 15:15:00,LONG,2017-10-26,09:15:00,25073.8,24607.5,24850.47999999999,2017-10-27 14:15:00,24829.2,-244.59999999999854,4.9903,-249.59029999999854,-299508.35999999824,TSL Hit,1200,214.45421402530593,1200,3,-2.9950835999999823,2017,10,-2.9950835999999796
57,2017-10-31 10:15:00,LONG,2017-10-31,11:15:00,25016.3,24949.25,25519.31909090909,2017-11-01 12:15:00,25505.5,489.2000000000007,5.052180000000001,484.1478200000007,580977.3840000009,TSL Hit,1200,1491.4243102162727,1200,3,5.809773840000009,2017,10,0.0
58,2017-11-01 13:15:00,LONG,2017-11-01,14:15:00,25515.95,25010.1,25643.504545454543,2017-11-03 15:15:00,25643.25,127.29999999999927,5.11592,122.18407999999927,142955.37359999915,TSL Hit,1170,197.6870613818317,1170,3,1.4295537359999915,2017,11,0.0
59,2017-11-06 11:15:00,LONG,2017-11-06,12:15:00,25636.0,25526.65,25526.65,2017-11-07 09:15:00,25526.65,-109.34999999999854,5.116265,-114.46626499999854,-133925.53004999828,Initial SL Hit,1170,914.4947416552477,1170,3,-1.3392553004999828,2017,11,-1.3392553004999854
60,2017-11-10 11:15:00,LONG,2017-11-10,12:15:00,25381.25,25210.6,25256.073636363635,2017-11-15 09:15:00,25210.6,-170.65000000000146,5.059185,-175.70918500000147,-208215.38422500173,Initial SL hit,1185,585.9947260474606,1185,3,-2.082153842250017,2017,11,-3.421409142750001
61,2017-11-16 13:15:00,LONG,2017-11-16,14:15:00,25419.5,25213.5,25921.445454545454,2017-11-17 12:15:00,25864.6,445.09999999999854,5.12841,439.97158999999857,521366.3341499983,TSL Hit,1185,485.43689320388347,1185,3,5.213663341499983,2017,11,0.0
62,2017-11-17 15:15:00,LONG,2017-11-20,09:15:00,25743.3,25679.8,25822.494545454545,2017-11-21 11:15:00,25810.4,67.10000000000218,5.15537,61.944630000002185,72475.21710000256,TSL Hit,1170,1574.8031496062993,1170,3,0.7247521710000255,2017,11,0.0
63,2017-11-24 12:15:00,LONG,2017-11-24,13:15:00,25808.0,25669.45,25908.10636363636,2017-11-28 10:15:00,25891.85,83.84999999999854,5.1699850000000005,78.68001499999855,90875.41732499833,TSL Hit,1155,721.7610970768714,1155,3,0.9087541732499833,2017,11,0.0
64,2017-11-28 11:15:00,LONG,2017-11-28,12:15:00,25909.65,25720.3,25816.145454545443,2017-11-29 13:15:00,25806.6,-103.05000000000291,5.171625000000001,-108.22162500000292,-124995.97687500337,TSL Hit,1155,528.1225244256607,1155,3,-1.2499597687500337,2017,11,-1.2499597687500312
65,2017-12-08 09:15:00,LONG,2017-12-08,10:15:00,25279.85,24953.05,25327.092727272728,2017-12-08 12:15:00,25325.45,45.60000000000218,5.060530000000001,40.53947000000218,48039.271950002585,TSL Hit,1185,305.99755201958453,1185,3,0.4803927195000258,2017,12,-0.7695670492500071
66,2017-12-08 13:15:00,LONG,2017-12-08,14:15:00,25350.35,25054.55,25064.335454545453,2017-12-13 09:15:00,25054.55,-295.7999999999993,5.040489999999999,-300.84048999999925,-356495.9806499991,Initial SL hit,1185,338.0662609871543,1185,3,-3.5649598064999912,2017,12,-4.334526855749999
67,2017-12-15 11:15:00,LONG,2017-12-15,12:15:00,25462.85,24976.55,24976.55,2017-12-18 09:15:00,24976.55,-486.2999999999993,5.04394,-491.3439399999993,-582242.5688999991,Initial SL Hit,1185,205.63438206868219,1185,3,-5.822425688999991,2017,12,-10.156952544749991
68,2017-12-18 10:15:00,LONG,2017-12-18,11:15:00,25718.2,24617.15,25720.582727272726,2017-12-18 13:15:00,25672.9,-45.29999999999927,5.1391100000000005,-50.439109999999275,-59013.758699999154,TSL Hit,1170,90.82239680305169,1170,3,-0.5901375869999915,2017,12,-10.747090131749985
69,2017-12-18 15:15:00,LONG,2017-12-19,09:15:00,25629.55,25507.0,25711.922727272726,2017-12-20 09:15:00,25664.3,34.75,5.129385,29.620615,34656.11955,TSL Hit,1170,815.9934720522284,1170,3,0.34656119550000003,2017,12,-10.400528936249984
70,2017-12-22 13:15:00,LONG,2017-12-22,14:15:00,25655.75,25511.85,25669.30090909091,2017-12-27 10:15:00,25662.55,6.799999999999272,5.131830000000001,1.6681699999992716,1951.7588999991478,TSL Hit,1170,694.9270326615635,1170,3,0.019517588999991477,2017,12,-10.381011347249995
71,2017-12-27 12:15:00,LONG,2017-12-27,13:15:00,25670.65,25561.55,25561.55,2017-12-27 14:15:00,25561.55,-109.10000000000218,5.12322,-114.22322000000219,-133641.16740000257,Initial SL Hit,1170,916.5902841429697,1170,3,-1.3364116740000256,2017,12,-11.71742302125002
72,2018-01-01 12:15:00,LONG,2018-01-01,13:15:00,25528.95,25484.35,25484.35,2018-01-01 14:15:00,25484.35,-44.60000000000218,5.101330000000001,-49.70133000000219,-58150.556100002555,Initial SL Hit,1170,2242.152466367603,1170,3,-0.5815055610000256,2018,1,-12.29892858225005
73,2018-01-04 11:15:00,LONG,2018-01-04,12:15:00,25434.3,25300.9,25568.314545454545,2018-01-05 11:15:00,25535.85,101.54999999999927,5.097015,96.45298499999927,114296.78722499913,TSL Hit,1185,749.6251874063091,1185,3,1.1429678722499912,2018,1,-11.155960710000059
74,2018-01-05 12:15:00,LONG,2018-01-05,13:15:00,25570.8,25407.25,25712.973636363637,2018-01-08 11:15:00,25706.8,136.0,5.12776,130.87224,153120.5208,TSL Hit,1170,611.4338122898223,1170,3,1.5312052079999998,2018,1,-9.624755502000056
75,2018-01-12 12:15:00,LONG,2018-01-12,13:15:00,25687.55,25557.8,26043.043636363633,2018-01-15 12:15:00,26020.0,332.4500000000007,5.170755000000001,327.27924500000074,382916.7166500009,TSL Hit,1170,770.7129094412331,1170,3,3.829167166500009,2018,1,-5.7955883355000495
76,2018-01-15 13:15:00,LONG,2018-01-15,14:15:00,26065.0,25705.3,26768.11818181817,2018-01-18 11:15:00,26758.6,693.5999999999985,5.28236,688.3176399999985,795006.8741999982,TSL Hit,1155,278.0094523213784,1155,3,7.950068741999983,2018,1,0.0
77,2018-01-19 12:15:00,LONG,2018-01-19,13:15:00,26708.9,26424.9,26967.819999999992,2018-01-22 10:15:00,26941.4,232.5,5.365030000000001,227.13497,255526.84125,TSL Hit,1125,352.11267605633805,1125,3,2.5552684125,2018,1,0.0
78,2018-01-23 11:15:00,LONG,2018-01-23,12:15:00,27237.5,26923.35,27622.520000000004,2018-01-29 12:15:00,27564.15,326.65000000000146,5.480165,321.16983500000146,351680.9693250016,TSL Hit,1095,318.31927423205326,1095,3,3.5168096932500155,2018,1,0.0
79,2018-02-01 10:15:00,LONG,2018-02-01,11:15:00,27568.35,27139.3,27139.3,2018-02-01 12:15:00,27139.3,-429.0499999999993,5.470765,-434.5207649999993,-475800.2376749992,Initial SL Hit,1095,233.07306840694596,1095,3,-4.758002376749992,2018,2,-4.758002376749985
80,2018-02-07 11:15:00,LONG,2018-02-07,12:15:00,25781.95,25254.7,26018.675454545457,2018-02-08 14:15:00,25949.7,167.75,5.173165,162.576835,190214.89695,TSL Hit,1170,189.6633475580844,1170,3,1.9021489695,2018,2,-2.855853407249981
81,2018-02-14 11:15:00,LONG,2018-02-14,12:15:00,25556.9,25495.1,25495.1,2018-02-14 12:15:00,25495.1,-61.80000000000291,5.1052,-66.9052000000029,-78279.08400000341,Initial SL Hit,1170,1618.122977346202,1170,3,-0.7827908400000342,2018,2,-3.6386442472500136
82,2018-02-23 10:15:00,LONG,2018-02-23,11:15:00,25215.8,24782.1,25238.043636363636,2018-02-23 12:15:00,25233.7,17.900000000001455,5.04495,12.855050000001455,15233.234250001724,TSL Hit,1185,230.57412958266045,1185,3,0.15233234250001726,2018,2,-3.4863119047499964
83,2018-02-23 13:15:00,LONG,2018-02-23,14:15:00,25285.75,24930.6,25230.82909090909,2018-02-28 09:15:00,25071.25,-214.5,5.0357,-219.5357,-260149.8045,TSL Hit,1185,281.57116711248653,1185,3,-2.601498045,2018,2,-6.087809949749996
84,2018-03-09 11:15:00,LONG,2018-03-09,12:15:00,24447.0,24200.0,24946.45363636364,2018-03-13 11:15:00,24918.75,471.75,4.936575,466.813425,574180.51275,TSL Hit,1230,404.8582995951417,1230,3,5.7418051275,2018,3,-0.34600482224999496
85,2018-03-21 15:15:00,LONG,2018-03-22,09:15:00,24280.35,24210.9,24210.9,2018-03-22 09:15:00,24210.9,-69.44999999999709,4.849125,-74.29912499999709,-91387.92374999642,Initial SL Hit,1230,1439.8848092153232,1230,3,-0.9138792374999642,2018,3,-1.2598840597499645
86,2018-03-27 11:15:00,LONG,2018-03-27,12:15:00,24411.1,23858.7,24384.886363636364,2018-04-03 10:15:00,24364.9,-46.19999999999709,4.8776,-51.07759999999709,-62825.447999996424,TSL Hit,1230,181.02824040550396,1230,3,-0.6282544799999642,2018,3,-1.8881385397499315
87,2018-04-03 11:15:00,LONG,2018-04-03,12:15:00,24411.65,24231.2,24579.48181818181,2018-04-04 11:15:00,24535.85,124.19999999999709,4.89475,119.30524999999709,146745.4574999964,TSL Hit,1230,554.1701302299783,1230,3,1.4674545749999641,2018,4,-0.42068396474996916
88,2018-04-05 14:15:00,LONG,2018-04-05,15:15:00,24741.35,24382.5,25095.335454545457,2018-04-09 12:15:00,25074.7,333.3500000000022,4.981605000000001,328.3683950000022,398967.59992500267,TSL Hit,1215,278.66796711718104,1215,3,3.989675999250027,2018,4,0.0
89,2018-04-09 13:15:00,LONG,2018-04-09,14:15:00,25142.95,24794.75,25177.581818181818,2018-04-12 15:15:00,25165.2,22.25,5.0308150000000005,17.219185,20663.022,TSL Hit,1200,287.19126938541007,1200,3,0.20663022,2018,4,0.0
90,2018-04-13 09:15:00,LONG,2018-04-13,10:15:00,25356.65,25064.15,25357.451818181817,2018-04-17 10:15:00,25326.7,-29.950000000000728,5.068335000000001,-35.01833500000073,-41496.72697500087,TSL Hit,1185,341.88034188034186,1185,3,-0.41496726975000875,2018,4,-0.41496726975000797
91,2018-04-18 10:15:00,LONG,2018-04-18,11:15:00,25356.3,25224.55,25224.55,2018-04-18 13:15:00,25224.55,-131.75,5.058085,-136.808085,-162117.580725,Initial SL Hit,1185,759.0132827324478,1185,3,-1.6211758072500002,2018,4,-2.0361430770000055
92,2018-04-23 13:15:00,LONG,2018-04-23,14:15:00,25044.7,24784.1,24784.1,2018-04-25 14:15:00,24784.1,-260.6000000000022,4.982880000000001,-265.5828800000022,-318699.4560000026,Initial SL Hit,1200,383.7298541826522,1200,3,-3.1869945600000262,2018,4,-5.223137637000036
93,2018-04-27 10:15:00,LONG,2018-04-27,11:15:00,25352.5,24792.0,25627.774545454547,2018-05-04 10:15:00,25619.7,267.2000000000007,5.09722,262.10278000000073,310591.7943000009,TSL Hit,1185,178.4121320249777,1185,3,3.1059179430000086,2018,4,-2.1172196940000276
94,2018-05-04 11:15:00,LONG,2018-05-04,12:15:00,25635.75,25538.2,25830.95,2018-05-07 13:15:00,25830.35,194.59999999999854,5.14661,189.45338999999854,221660.46629999828,TSL Hit,1170,1025.1153254741234,1170,3,2.2166046629999827,2018,5,0.0
95,2018-05-07 14:15:00,LONG,2018-05-07,15:15:00,25861.0,25676.25,26064.671818181818,2018-05-08 12:15:00,26024.75,163.75,5.188575,158.56142499999999,183138.44587499998,TSL Hit,1155,541.2719891745602,1155,3,1.8313844587499999,2018,5,0.0
