,Signal Generated At,Trade Type,Entry Date,Entry Time,Entry Price,Initial SL,Final SL,Exit Time,Exit Price,Points Captured,Slippages,After Costs,PnL,Remarks,Max Qty,RPT Qty,Qty,Leverage,ROI%,Trade Year,Trade Month,DD%
30,2022-03-11 14:45:00,LONG,2022-03-11,15:00:00,6930.95,6903.2,6921.383846153845,2022-03-14 09:30:00,6903.2,-27.75,1.383415,-29.133415,-252149.706825,Initial SL hit,8655,3603.6036036036035,8655,6,-2.52149706825,2022,3,-3.8941220362500317
31,2022-03-14 09:45:00,LONG,2022-03-14,10:00:00,6920.35,6884.7,6884.7,2022-03-14 11:00:00,6884.7,-35.650000000000546,1.380505,-37.030505000000545,-321054.4783500047,Initial SL Hit,8670,2805.0490883590032,8670,6,-3.2105447835000476,2022,3,-7.104666819750079
32,2022-03-14 11:45:00,LONG,2022-03-14,12:00:00,6893.1,6876.05,6876.05,2022-03-14 12:15:00,6876.05,-17.050000000000182,1.3769150000000001,-18.426915000000182,-160314.1605000016,Initial SL Hit,8700,5865.102639296125,8700,6,-1.603141605000016,2022,3,-8.707808424750098
33,2022-03-14 13:45:00,LONG,2022-03-14,14:00:00,6922.85,6895.3,7013.9541538461535,2022-03-15 10:45:00,7008.65,85.79999999999927,1.39315,84.40684999999927,731807.3894999936,TSL Hit,8670,3629.7640653357294,8670,6,7.318073894999936,2022,3,-1.3897345297501644
34,2022-03-15 11:45:00,LONG,2022-03-15,12:00:00,7027.05,7010.0,7010.0,2022-03-15 12:15:00,7010.0,-17.050000000000182,1.403705,-18.45370500000018,-157502.37217500154,Initial SL Hit,8535,5865.102639296125,8535,6,-1.5750237217500154,2022,3,-2.9647582515001787
35,2022-03-16 10:15:00,LONG,2022-03-16,10:30:00,7036.0,7004.65,7063.941846153844,2022-03-16 12:15:00,7059.6,23.600000000000364,1.4095600000000001,22.190440000000365,189395.4054000031,TSL Hit,8535,3189.792663476837,8535,6,1.893954054000031,2022,3,-1.070804197500145
36,2022-03-16 12:30:00,LONG,2022-03-16,12:45:00,7074.5,7047.0,7047.0,2022-03-16 13:15:00,7047.0,-27.5,1.41215,-28.91215,-245030.47125,Initial SL Hit,8475,3636.3636363636365,8475,6,-2.4503047125,2022,3,-3.5211089100001445
37,2022-03-16 13:30:00,LONG,2022-03-16,13:45:00,7079.7,7044.85,7216.974615384616,2022-03-17 11:00:00,7214.3,134.60000000000036,1.4294,133.17060000000038,1128620.8350000032,TSL Hit,8475,2869.4404591105185,8475,6,11.286208350000033,2022,3,0.0
38,2022-03-17 11:15:00,LONG,2022-03-17,11:30:00,7230.55,7211.3,7211.3,2022-03-17 13:30:00,7211.3,-19.25,1.444185,-20.694185,-171658.264575,Initial SL Hit,8295,5194.805194805195,8295,6,-1.7165826457500002,2022,3,-1.7165826457500017
39,2022-03-17 14:45:00,LONG,2022-03-17,15:00:00,7215.0,7194.4,7194.4,2022-03-21 09:15:00,7194.4,-20.600000000000364,1.44094,-22.040940000000365,-183160.21140000303,Initial SL Hit,8310,4854.368932038749,8310,6,-1.83160211400003,2022,3,-3.548184759750029
40,2022-03-21 09:30:00,LONG,2022-03-21,09:45:00,7229.55,7167.75,7212.532615384617,2022-03-21 11:30:00,7205.4,-24.150000000000546,1.4434950000000002,-25.593495000000544,-212298.04102500452,TSL Hit,8295,1618.1229773462735,8295,6,-2.1229804102500456,2022,3,-5.671165170000073
41,2022-03-22 13:45:00,LONG,2022-03-22,14:00:00,7141.65,7100.95,7204.909846153847,2022-03-23 10:00:00,7203.3,61.650000000000546,1.434495,60.21550500000055,505810.2420000046,TSL Hit,8400,2457.002457002468,8400,6,5.058102420000046,2022,3,-0.6130627500000259
42,2022-03-23 10:30:00,LONG,2022-03-23,10:45:00,7202.55,7172.85,7172.85,2022-03-23 11:00:00,7172.85,-29.699999999999818,1.4375400000000003,-31.137539999999817,-259220.02049999847,Initial SL Hit,8325,3367.0033670033877,8325,6,-2.5922002049999846,2022,3,-3.205262955000009
43,2022-03-23 11:15:00,LONG,2022-03-23,11:30:00,7196.2,7171.45,7171.45,2022-03-23 12:00:00,7171.45,-24.75,1.436765,-26.186765,-218397.6201,Initial SL Hit,8340,4040.40404040404,8340,6,-2.183976201,2022,3,-5.389239156000009
44,2022-03-23 12:30:00,LONG,2022-03-23,12:45:00,7195.6,7166.1,7166.1,2022-03-23 13:45:00,7166.1,-29.5,1.4361700000000002,-30.93617,-258007.65780000002,Initial SL Hit,8340,3389.830508474576,8340,6,-2.5800765780000003,2022,3,-7.969315734000013
45,2022-03-23 14:00:00,LONG,2022-03-23,14:15:00,7196.6,7164.15,7164.15,2022-03-23 15:15:00,7164.15,-32.45000000000073,1.436075,-33.88607500000073,-282609.86550000607,Initial SL Hit,8340,3081.664098613182,8340,6,-2.8260986550000604,2022,3,-10.795414389000072
46,2022-03-24 11:45:00,LONG,2022-03-24,12:00:00,7240.5,7221.45,7221.45,2022-03-24 12:15:00,7221.45,-19.050000000000182,1.4461950000000001,-20.49619500000018,-169708.4946000015,Initial SL Hit,8280,5249.343832020947,8280,6,-1.6970849460000148,2022,3,-12.49249933500009
47,2022-03-24 14:45:00,LONG,2022-03-24,15:00:00,7227.5,7217.25,7217.25,2022-03-24 15:00:00,7217.25,-10.25,1.4444750000000002,-11.694475,-97005.670125,Initial SL Hit,8295,9756.09756097561,8295,6,-0.9700567012500001,2022,3,-13.462556036250092
48,2022-03-25 09:45:00,LONG,2022-03-25,10:00:00,7248.85,7224.4,7224.4,2022-03-25 10:00:00,7224.4,-24.450000000000728,1.447325,-25.897325000000727,-214429.85100000602,Initial SL Hit,8280,4089.9795501021276,8280,6,-2.1442985100000604,2022,3,-15.606854546250155
49,2022-03-28 14:45:00,LONG,2022-03-28,15:00:00,7172.0,7159.15,7231.38646153846,2022-03-29 10:30:00,7225.2,53.19999999999982,1.43972,51.76027999999982,433233.54359999846,TSL Hit,8370,7782.101167314955,8370,6,4.332335435999984,2022,3,-11.274519110250168
50,2022-03-29 10:45:00,LONG,2022-03-29,11:00:00,7236.25,7215.25,7215.25,2022-03-29 11:00:00,7215.25,-21.0,1.4451500000000002,-22.44515,-186182.51925,Initial SL Hit,8295,4761.9047619047615,8295,6,-1.8618251925000002,2022,3,-13.136344302750167
51,2022-03-29 11:45:00,LONG,2022-03-29,12:00:00,7201.35,7188.85,7188.85,2022-03-29 13:00:00,7188.85,-12.5,1.4390200000000002,-13.93902,-116042.3415,Initial SL Hit,8325,8000.0,8325,6,-1.160423415,2022,3,-14.296767717750164
52,2022-03-29 13:15:00,LONG,2022-03-29,13:30:00,7198.5,7179.55,7269.081846153848,2022-03-30 11:15:00,7268.8,70.30000000000018,1.44673,68.85327000000018,574236.2718000015,TSL Hit,8340,5277.044854881317,8340,6,5.742362718000015,2022,3,-8.554404999750147
53,2022-03-30 11:30:00,LONG,2022-03-30,11:45:00,7275.95,7261.95,7261.95,2022-03-30 13:45:00,7261.95,-14.0,1.4537900000000001,-15.45379,-127493.7675,Initial SL Hit,8250,7142.857142857143,8250,6,-1.2749376749999999,2022,3,-9.829342674750144
54,2022-03-31 09:30:00,LONG,2022-03-31,09:45:00,7311.05,7263.75,7309.019692307689,2022-03-31 11:30:00,7307.65,-3.4000000000005457,1.4618700000000002,-4.861870000000546,-39891.64335000448,TSL Hit,8205,2114.1649048625713,8205,6,-0.39891643350004485,2022,3,-10.228259108250192
55,2022-04-01 09:45:00,LONG,2022-04-01,10:00:00,7346.45,7284.0,7340.671384615386,2022-04-01 11:15:00,7338.55,-7.899999999999636,1.4685000000000001,-9.368499999999637,-76446.95999999704,TSL Hit,8160,1601.2810248198605,8160,6,-0.7644695999999703,2022,4,-10.992728708250162
56,2022-04-01 11:30:00,LONG,2022-04-01,11:45:00,7347.8,7335.55,7449.281538461539,2022-04-04 10:45:00,7445.15,97.34999999999945,1.4792950000000002,95.87070499999946,782304.9527999955,TSL Hit,8160,8163.265306122449,8160,6,7.823049527999955,2022,4,-3.1696791802502062
57,2022-04-04 11:00:00,LONG,2022-04-04,11:15:00,7459.15,7438.75,7488.2296923076865,2022-04-04 15:15:00,7485.75,26.600000000000364,1.49449,25.105510000000365,201848.30040000295,TSL Hit,8040,4901.960784313813,8040,6,2.0184830040000294,2022,4,-1.1511961762501741
