,Signal Generated At,Trade Type,Entry Date,Entry Time,Entry Price,Initial SL,Final SL,Exit Time,Exit Price,Points Captured,Slippages,After Costs,PnL,Remarks,Max Qty,RPT Qty,Qty,Leverage,ROI%,Trade Year,Trade Month,DD%
0,2017-01-02 15:15:00,LONG,2017-01-03,09:15:00,7310.05,7289.4,7289.4,2017-01-03 09:15:00,7289.4,-20.650000000000546,2.91989,-23.569890000000544,-96636.54900000223,Initial SL Hit,4100,4842.615012106409,4100,3,-0.9663654900000223,2017,1,0.0
1,2017-01-03 11:45:00,LONG,2017-01-03,12:15:00,7333.25,7260.15,7316.320909090911,2017-01-04 10:15:00,7306.25,-27.0,2.9279,-29.9279,-122704.39,TSL Hit,4100,1367.9890560875444,4100,3,-1.2270439,2017,1,-1.2270439000000002
2,2017-01-05 10:15:00,LONG,2017-01-05,10:45:00,7296.05,7257.2,7380.954545454543,2017-01-06 10:45:00,7366.0,69.94999999999982,2.93241,67.01758999999981,274772.11899999925,TSL Hit,4100,2574.00257400255,4100,3,2.7477211899999925,2017,1,0.0
3,2017-01-06 11:45:00,LONG,2017-01-06,12:15:00,7385.9,7364.35,7364.35,2017-01-06 14:15:00,7364.35,-21.549999999999272,2.95005,-24.500049999999273,-99225.20249999706,Initial SL Hit,4050,4640.371229698532,4050,3,-0.9922520249999706,2017,1,-0.9922520249999706
4,2017-01-09 12:15:00,LONG,2017-01-09,12:45:00,7379.6,7363.1,7363.1,2017-01-09 15:15:00,7363.1,-16.5,2.9485400000000004,-19.44854,-79252.80050000001,Initial SL Hit,4075,6060.606060606061,4075,3,-0.7925280050000001,2017,1,-1.7847800299999705
5,2017-01-10 10:45:00,LONG,2017-01-10,11:15:00,7394.45,7363.05,7478.873636363638,2017-01-11 11:15:00,7475.5,81.05000000000018,2.97399,78.07601000000018,316207.84050000075,TSL Hit,4050,3184.713375796215,4050,3,3.162078405000007,2017,1,0.0
6,2017-01-11 11:45:00,LONG,2017-01-11,12:15:00,7487.1,7445.05,7520.781818181818,2017-01-12 14:15:00,7515.95,28.849999999999454,3.00061,25.849389999999453,103397.55999999781,TSL Hit,4000,2378.121284185483,4000,3,1.0339755999999782,2017,1,0.0
7,2017-01-13 09:45:00,LONG,2017-01-13,10:15:00,7544.95,7505.45,7570.604545454542,2017-01-13 12:15:00,7562.15,17.199999999999818,3.02142,14.178579999999819,56359.85549999928,TSL Hit,3975,2531.6455696202534,3975,3,0.5635985549999928,2017,1,0.0
8,2017-01-13 12:45:00,LONG,2017-01-13,13:15:00,7575.9,7539.85,7615.667272727277,2017-01-17 15:15:00,7614.35,38.45000000000073,3.03805,35.41195000000073,139877.20250000287,TSL Hit,3950,2773.9251040222475,3950,3,1.3987720250000286,2017,1,0.0
9,2017-01-18 09:15:00,LONG,2017-01-18,09:45:00,7693.1,7603.55,7691.163636363635,2017-01-18 10:45:00,7686.0,-7.100000000000364,3.07582,-10.175820000000364,-39685.69800000142,TSL Hit,3900,1116.694584031265,3900,3,-0.39685698000001424,2017,1,-0.3968569800000141
10,2017-01-23 10:15:00,LONG,2017-01-23,10:45:00,7524.55,7480.7,7523.2345454545475,2017-01-23 11:15:00,7517.8,-6.75,3.0084700000000004,-9.75847,-38789.91825,TSL Hit,3975,2280.501710376264,3975,3,-0.3878991825,2017,1,-0.7847561625000141
11,2017-01-24 09:45:00,LONG,2017-01-24,10:15:00,7596.35,7497.9,7737.270909090908,2017-01-25 11:15:00,7726.95,130.59999999999945,3.06466,127.53533999999945,503764.59299999784,TSL Hit,3950,1015.7440325038016,3950,3,5.037645929999979,2017,1,0.0
12,2017-01-25 11:45:00,LONG,2017-01-25,12:15:00,7739.8,7688.6,7958.255454545453,2017-01-30 12:15:00,7954.1,214.30000000000018,3.1387800000000006,211.16122000000018,818249.7275000007,TSL Hit,3875,1953.125000000007,3875,3,8.182497275000006,2017,1,0.0
13,2017-01-31 13:15:00,LONG,2017-01-31,13:45:00,7961.05,7905.2,7905.2,2017-01-31 15:15:00,7905.2,-55.850000000000364,3.1732500000000003,-59.02325000000037,-222812.76875000139,Initial SL Hit,3775,1790.5102954341871,3775,3,-2.2281276875000136,2017,1,-2.228127687500013
14,2017-02-01 10:15:00,LONG,2017-02-01,10:45:00,7977.65,7905.1,7952.065454545456,2017-02-01 11:15:00,7931.65,-46.0,3.18186,-49.18186,-184431.975,TSL Hit,3750,1378.3597518952586,3750,3,-1.8443197500000001,2017,2,-4.0724474375000135
15,2017-02-01 13:15:00,LONG,2017-02-01,13:45:00,8100.75,7919.05,8148.624545454544,2017-02-01 15:15:00,8136.8,36.05000000000018,3.24751,32.802490000000184,121369.21300000067,TSL Hit,3700,550.3577325261425,3700,3,1.2136921300000068,2017,2,-2.8587553075000063
