,Signal Generated At,Trade Type,Entry Date,Entry Time,Entry Price,Initial SL,Final SL,Exit Time,Exit Price,Points Captured,Slippages,After Costs,PnL,Remarks,Max Qty,RPT Qty,Qty,Leverage,ROI%,Trade Year,Trade Month,DD%
0,2017-01-05 10:15:00,LONG,2017-01-05,10:45:00,8248.35,8187.35,8285.40090909091,2017-01-06 10:15:00,8270.3,21.94999999999891,3.3037300000000003,18.646269999998907,90434.4094999947,TSL Hit,4850,1639.344262295082,4850,4,0.904344094999947,2017,1,0.0
1,2017-01-10 10:45:00,LONG,2017-01-10,11:15:00,8273.35,8262.25,8334.322727272727,2017-01-11 10:15:00,8332.75,59.399999999999636,3.32122,56.07877999999964,270580.11349999823,TSL Hit,4825,9009.009009008714,4825,4,2.7058011349999824,2017,1,0.0
2,2017-01-11 10:45:00,LONG,2017-01-11,11:15:00,8340.6,8322.55,8387.204545454544,2017-01-16 09:15:00,8385.25,44.649999999999636,3.34517,41.30482999999963,198263.18399999823,TSL Hit,4800,5540.166204985814,4800,4,1.9826318399999825,2017,1,0.0
3,2017-01-16 11:45:00,LONG,2017-01-16,12:15:00,8406.0,8395.95,8395.95,2017-01-17 10:15:00,8395.95,-10.049999999999272,3.36039,-13.410389999999273,-63699.352499996545,Initial SL Hit,4750,9950.248756219626,4750,4,-0.6369935249999655,2017,1,-0.6369935249999656
4,2017-01-19 14:15:00,LONG,2017-01-19,14:45:00,8432.45,8415.0,8422.01272727273,2017-01-20 09:15:00,8404.35,-28.100000000000364,3.3673600000000006,-31.467360000000365,-149469.96000000174,Gap Open Outside ISL,4750,5730.659025787727,4750,4,-1.4946996000000174,2017,1,-2.131693124999983
5,2017-01-24 09:45:00,LONG,2017-01-24,10:15:00,8434.25,8375.15,8517.870909090905,2017-01-25 10:15:00,8514.7,80.45000000000073,3.3897900000000005,77.06021000000072,366035.99750000343,TSL Hit,4750,1692.0473773265546,4750,4,3.660359975000034,2017,1,0.0
6,2017-01-25 11:15:00,LONG,2017-01-25,11:45:00,8524.65,8497.85,8663.674545454545,2017-01-27 10:15:00,8663.05,138.39999999999964,3.4375399999999994,134.96245999999962,634323.5619999983,TSL Hit,4700,3731.343283582191,4700,4,6.343235619999983,2017,1,0.0
7,2017-01-27 10:45:00,LONG,2017-01-27,11:15:00,8669.1,8610.05,8643.846363636361,2017-01-30 13:45:00,8636.45,-32.649999999999636,3.4611100000000006,-36.111109999999634,-167013.88374999832,TSL Hit,4625,1693.4801016087747,4625,4,-1.670138837499983,2017,1,-1.6701388374999837
8,2017-02-01 13:45:00,LONG,2017-02-01,14:15:00,8692.55,8540.7,8728.398181818182,2017-02-01 15:15:00,8715.5,22.950000000000728,3.48161,19.468390000000728,89554.59400000334,TSL Hit,4600,658.5446163977673,4600,4,0.8955459400000334,2017,2,-0.7745928974999501
9,2017-02-02 09:15:00,LONG,2017-02-02,09:45:00,8725.15,8675.75,8739.258181818182,2017-02-02 14:45:00,8729.25,4.100000000000364,3.4908800000000006,0.6091200000003631,2786.7240000016614,TSL Hit,4575,2024.2914979757234,4575,4,0.027867240000016613,2017,2,-0.7467256574999332
